#@seed 1984
#@graphSize 50
#@graphDepth 8
#@sdComp 1
#@sdComm 0.1
#@CCR 0.1
#@nbproc 3
#@minmk 7.0394

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
2;0;0;1;0;1;0;1.0;9.31
2;0;0;1;0;1;1;1.0;9.94
2;0;1;1;0;1;0;1.0;17.99
2;0;1;1;0;1;1;1.0;19.64
2;0;1;1;0;0;0;0.9778;10.6
2;0;0;1;0;0;0;0.9778;10.92
2;0;0;1;0;0;1;0.9778;15.04
2;0;1;1;0;0;1;0.9778;17.85
3;4;0;1;0;0;0;0.9566;7.9
3;3;0;1;0;0;0;0.9566;8.3
3;3;0;1;0;0;1;0.9566;9.28
3;4;0;1;0;0;1;0.9566;13.12
3;3;0;1;1;0;1;0.9566;20.21
3;3;4;1;1;0;0;0.9566;22.1
3;3;0;1;1;0;0;0.9566;22.33
3;4;0;1;1;0;0;0.9566;23.28
3;4;0;1;1;0;1;0.9566;24.25
3;4;4;1;1;0;0;0.9566;24.34
3;4;5;1;0;0;0;0.9566;25.73
3;3;4;1;1;0;1;0.9566;27.52
3;4;4;1;1;0;1;0.9566;33.01
3;4;5;1;0;0;1;0.9566;35.53
3;3;5;1;0;0;0;0.9566;38.39
3;3;5;1;0;0;1;0.9566;41.86
3;5;5;0;0;1;0;0.9427;32.83
3;2;4;0;1;1;0;0.9427;35.94
3;5;5;0;0;1;1;0.9427;37.08
3;2;5;0;0;1;0;0.9427;38.02
3;5;4;0;1;1;0;0.9427;40.25
3;2;4;0;1;1;1;0.9427;41.86
3;2;5;0;0;1;1;0.9427;44.17
3;5;4;0;1;1;1;0.9427;44.27
3;0;4;1;1;1;0;0.9413;20.51
3;0;0;1;1;1;0;0.9413;25.37
3;0;5;1;0;1;1;0.9413;25.57
3;0;4;1;1;1;1;0.9413;28.35
3;0;5;1;0;1;0;0.9413;30.28
3;0;0;1;1;1;1;0.9413;30.7
5;4;0;1;0;1;0;0.9408;6.04
5;3;0;1;0;1;0;0.9408;11.94
5;4;0;1;0;1;1;0.9408;11.98
5;3;0;1;0;1;1;0.9408;14.08
2;0;0;0;0;1;1;0.9407;13.03
2;0;0;0;0;1;0;0.9407;15.7
2;0;1;0;0;1;1;0.9407;16.17
2;0;1;0;0;1;0;0.9407;21.27
3;2;0;1;0;1;0;0.9367;5.29
3;2;0;1;0;1;1;0.9367;6.86
3;1;0;1;0;1;1;0.9367;7.6
3;1;0;1;0;1;0;0.9367;9.3
3;5;0;1;0;1;0;0.9367;9.51
3;5;0;1;0;1;1;0.9367;12.73
3;2;0;1;1;1;0;0.9367;21.07
3;2;4;1;1;1;0;0.9367;21.56
3;5;4;1;1;1;1;0.9367;22.97
3;1;0;1;1;1;0;0.9367;24.2
3;1;4;1;1;1;0;0.9367;25.02
3;2;4;1;1;1;1;0.9367;26.19
3;1;5;1;0;1;0;0.9367;26.69
3;2;0;1;1;1;1;0.9367;27.07
3;5;4;1;1;1;0;0.9367;27.21
3;1;4;1;1;1;1;0.9367;28.03
3;2;5;1;0;1;0;0.9367;29.41
3;5;0;1;1;1;0;0.9367;30.52
3;1;0;1;1;1;1;0.9367;30.96
3;5;5;1;0;1;0;0.9367;31.2
3;5;0;1;1;1;1;0.9367;37.76
3;2;5;1;0;1;1;0.9367;39.79
