#@seed 3322
#@graphSize 50
#@graphDepth 17
#@sdComp 0.3
#@sdComm 1.0
#@CCR 1
#@nbproc 3
#@minmk 26.0603

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
5;1;5;2;1;0;1;1.0;32.34
5;1;5;1;1;0;0;1.0;32.7
5;1;5;2;1;1;1;1.0;32.89
5;1;5;1;1;0;1;1.0;33.58
5;1;5;2;1;1;0;1.0;33.64
5;1;5;1;1;1;0;1.0;38.28
5;1;5;1;1;1;1;1.0;38.85
5;1;5;2;1;0;0;1.0;39.51
3;5;4;1;0;1;1;0.9898;11.08
3;5;4;1;0;1;0;0.9898;11.26
3;4;4;1;0;1;1;0.9898;13.47
3;2;4;1;0;1;0;0.9898;17.48
3;1;4;1;0;1;1;0.9898;18.29
3;1;4;1;0;1;0;0.9898;18.3
3;4;4;1;0;1;0;0.9898;19.33
3;3;4;1;0;1;1;0.9898;20.4
3;0;4;1;0;1;1;0.9898;22.23
3;2;4;1;0;1;1;0.9898;22.93
3;0;4;1;0;1;0;0.9898;23.78
3;3;4;1;0;1;0;0.9898;23.97
5;0;5;2;1;1;0;0.9851;21.34
5;5;5;2;1;0;0;0.9851;22.96
5;0;5;2;1;1;1;0.9851;26.4
5;2;5;2;1;0;0;0.9851;27.12
5;2;5;2;1;0;1;0.9851;27.9
5;5;5;1;1;0;0;0.9851;30.32
5;0;5;1;1;1;1;0.9851;30.95
5;0;5;1;1;0;0;0.9851;31.39
5;5;5;1;1;0;1;0.9851;31.95
5;0;5;2;1;0;1;0.9851;32.1
5;2;5;1;1;0;1;0.9851;32.64
5;2;5;1;1;1;0;0.9851;33.01
5;2;5;1;1;0;0;0.9851;33.11
5;5;5;2;1;1;0;0.9851;33.36
5;0;5;1;1;1;0;0.9851;33.38
5;0;5;1;1;0;1;0.9851;34.08
5;2;5;2;1;1;0;0.9851;34.68
5;5;5;2;1;0;1;0.9851;35.3
5;5;5;1;1;1;0;0.9851;35.39
5;0;5;2;1;0;0;0.9851;35.61
5;5;5;2;1;1;1;0.9851;37.23
5;2;5;2;1;1;1;0.9851;37.45
5;2;5;1;1;1;1;0.9851;38.24
5;5;5;1;1;1;1;0.9851;38.5
0;5;4;1;0;0;1;0.9838;16.66
0;5;4;1;0;0;0;0.9838;18.59
0;5;4;1;0;1;0;0.9838;20.71
0;5;4;1;0;1;1;0.9838;23.46
0;2;4;1;0;1;0;0.9838;23.48
0;2;4;1;0;0;1;0.9838;23.86
0;2;4;1;0;1;1;0.9838;26.53
0;2;4;1;0;0;0;0.9838;28.58
3;5;4;1;0;0;0;0.9799;11.4
3;5;4;1;0;0;1;0.9799;12.26
3;1;4;1;0;0;0;0.9799;14.74
3;2;4;1;0;0;0;0.9799;16.54
3;1;4;1;0;0;1;0.9799;18.89
3;3;4;1;0;0;0;0.9799;19.67
3;2;4;1;0;0;1;0.9799;20.31
3;0;4;1;0;0;0;0.9799;21.55
3;4;4;1;0;0;0;0.9799;21.56
3;3;4;1;0;0;1;0.9799;27.49
3;0;4;1;0;0;1;0.9799;33.01
3;4;4;1;0;0;1;0.9799;38.47
0;2;5;2;1;1;1;0.9727;27.07
0;2;5;1;1;0;0;0.9727;27.14
0;5;5;2;1;1;0;0.9727;27.4
0;5;5;1;1;1;0;0.9727;28.38
0;5;5;2;1;0;0;0.9727;29.96
0;5;5;1;1;0;0;0.9727;30.87
0;2;5;2;1;1;0;0.9727;30.99
0;5;5;2;1;1;1;0.9727;31.72
0;2;5;1;1;1;1;0.9727;32.01
0;2;5;2;1;0;0;0.9727;32.62
0;2;5;2;1;0;1;0.9727;34.98
0;5;5;2;1;0;1;0.9727;35.78
0;2;5;1;1;1;0;0.9727;36.05
0;2;5;1;1;0;1;0.9727;36.42
0;5;5;1;1;1;1;0.9727;37.05
0;5;5;1;1;0;1;0.9727;37.94
5;1;4;1;0;0;1;0.9727;22.7
5;1;4;1;0;1;1;0.9727;23.3
5;3;5;2;1;1;0;0.9727;24.71
5;1;4;1;0;0;0;0.9727;25.26
5;3;5;2;1;0;0;0.9727;26.33
5;1;4;1;0;1;0;0.9727;26.45
5;4;5;1;1;0;1;0.9727;26.45
5;4;5;1;1;1;0;0.9727;28.45
5;3;5;1;1;0;0;0.9727;29.0
5;4;5;2;1;0;0;0.9727;30.29
5;4;5;1;1;0;0;0.9727;30.32
5;4;5;2;1;1;0;0.9727;30.82
5;4;5;2;1;1;1;0.9727;32.39
5;3;5;2;1;0;1;0.9727;32.81
5;3;5;1;1;0;1;0.9727;33.44
5;4;5;1;1;1;1;0.9727;34.87
5;4;5;2;1;0;1;0.9727;35.71
5;3;5;1;1;1;0;0.9727;37.35
5;3;5;2;1;1;1;0.9727;37.61
5;3;5;1;1;1;1;0.9727;37.94
0;1;4;1;0;0;1;0.9675;31.97
0;0;4;1;0;1;0;0.9675;33.87
0;1;4;1;0;1;0;0.9675;34.02
0;0;4;1;0;0;1;0.9675;34.9
0;1;4;1;0;0;0;0.9675;36.01
0;0;4;1;0;1;1;0.9675;36.63
0;1;4;1;0;1;1;0.9675;39.76
0;0;4;1;0;0;0;0.9675;60.11
3;1;5;1;1;1;0;0.9666;34.95
3;1;5;2;1;1;0;0.9666;37.45
3;1;5;2;1;1;1;0.9666;40.55
3;1;5;1;1;1;1;0.9666;46.35
0;1;5;2;1;1;0;0.9659;25.17
0;1;5;2;1;0;0;0.9659;25.31
0;1;5;1;1;0;0;0.9659;28.32
0;0;5;1;1;1;0;0.9659;29.4
0;1;5;1;1;1;0;0.9659;30.0
0;0;5;2;1;1;0;0.9659;30.77
0;0;5;2;1;1;1;0.9659;31.45
0;0;5;2;1;0;0;0.9659;32.26
0;0;5;2;1;0;1;0.9659;32.4
0;1;5;1;1;1;1;0.9659;33.01
0;0;5;1;1;0;1;0.9659;33.84
0;0;5;1;1;0;0;0.9659;34.45
0;1;5;2;1;0;1;0.9659;35.32
0;1;5;1;1;0;1;0.9659;35.56
0;1;5;2;1;1;1;0.9659;36.67
0;0;5;1;1;1;1;0.9659;39.73
2;5;5;2;1;1;0;0.9645;32.44
2;0;5;1;1;0;0;0.9645;33.05
2;5;5;2;1;0;0;0.9645;34.72
2;0;5;2;1;1;0;0.9645;34.89
2;0;5;1;1;0;1;0.9645;35.8
2;0;5;1;1;1;0;0.9645;36.81
2;0;5;2;1;1;1;0.9645;37.73
2;2;5;1;1;1;1;0.9645;37.94
2;2;5;1;1;0;0;0.9645;38.08
2;5;5;2;1;1;1;0.9645;40.23
2;5;5;1;1;0;1;0.9645;40.37
2;0;5;2;1;0;1;0.9645;40.61
2;2;5;1;1;0;1;0.9645;42.18
