#@seed 53
#@graphSize 15
#@graphDepth 2
#@sdComp 1
#@sdComm 10.0
#@CCR 10
#@nbproc 6
#@minmk 9.7751

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
6;0;1;2;1;0;0;1.0;3.85
6;0;1;2;1;0;1;1.0;4.37
6;1;1;2;1;0;1;1.0;6.63
6;1;1;2;1;0;0;1.0;6.94
6;0;1;2;1;1;0;1.0;7.14
6;1;1;2;1;1;0;1.0;7.35
6;0;1;2;1;1;1;1.0;7.76
6;1;1;2;1;1;1;1.0;8.39
1;5;1;2;0;0;0;0.9913;1.47
1;3;1;2;0;0;0;0.9913;1.52
1;1;1;2;0;1;0;0.9913;1.54
1;4;1;2;0;1;0;0.9913;1.54
1;4;1;2;0;0;0;0.9913;1.62
1;2;1;2;0;1;0;0.9913;1.93
1;3;1;2;0;0;1;0.9913;1.93
1;1;1;2;0;0;1;0.9913;1.94
1;3;1;2;0;1;0;0.9913;1.95
1;4;1;2;0;0;1;0.9913;2.03
1;3;1;2;0;1;1;0.9913;2.17
1;2;1;2;0;0;0;0.9913;2.28
1;4;1;2;0;1;1;0.9913;2.43
1;5;1;2;0;0;1;0.9913;2.77
1;0;1;2;0;1;0;0.9913;2.89
1;5;1;2;0;1;0;0.9913;2.92
1;0;1;2;0;0;0;0.9913;2.94
1;5;1;2;0;1;1;0.9913;3.11
1;2;1;2;0;0;1;0.9913;3.15
1;2;1;2;0;1;1;0.9913;3.19
1;1;1;2;0;1;1;0.9913;3.52
1;0;1;2;0;0;1;0.9913;3.74
1;1;1;2;0;0;0;0.9913;3.83
1;0;1;2;0;1;1;0.9913;4.58
6;1;4;2;1;1;1;0.9077;4.27
6;1;5;2;0;1;0;0.9077;5.0
6;1;4;2;1;1;0;0.9077;6.04
6;1;0;2;1;1;0;0.9077;6.31
6;1;0;2;1;0;0;0.9077;6.34
6;1;5;2;0;0;0;0.9077;6.44
6;0;0;2;1;1;0;0.9077;6.46
6;0;0;2;1;0;0;0.9077;6.71
6;1;5;2;0;1;1;0.9077;6.71
6;1;0;2;1;0;1;0.9077;6.81
6;1;4;2;1;0;0;0.9077;7.04
6;0;0;2;1;0;1;0.9077;7.24
6;0;4;2;1;1;0;0.9077;7.24
6;0;5;2;0;0;0;0.9077;7.31
6;0;0;2;1;1;1;0.9077;7.38
6;1;5;2;0;0;1;0.9077;7.57
6;1;4;2;1;0;1;0.9077;7.99
6;0;4;2;1;1;1;0.9077;8.07
6;0;4;2;1;0;1;0.9077;8.42
6;0;5;2;0;1;1;0.9077;8.77
6;0;5;2;0;1;0;0.9077;8.78
6;0;5;2;0;0;1;0.9077;8.9
6;1;0;2;1;1;1;0.9077;9.52
6;0;4;2;1;0;0;0.9077;9.9
1;2;0;2;0;0;0;0.9012;1.27
1;1;0;2;0;0;0;0.9012;1.3
1;0;0;2;0;1;0;0.9012;1.32
1;4;0;2;0;1;0;0.9012;1.56
1;3;0;2;0;1;1;0.9012;1.74
1;2;0;2;0;0;1;0.9012;1.76
1;4;0;2;0;1;1;0.9012;1.84
1;0;0;2;0;1;1;0.9012;2.21
1;5;0;2;0;0;0;0.9012;2.5
1;0;0;2;0;0;1;0.9012;2.51
1;3;0;2;0;0;0;0.9012;2.51
1;2;0;2;0;1;0;0.9012;2.6
1;3;0;2;0;1;0;0.9012;2.61
1;4;0;2;0;0;0;0.9012;2.71
1;5;0;2;0;1;0;0.9012;2.82
1;4;0;2;0;0;1;0.9012;3.01
1;0;0;2;0;0;0;0.9012;3.06
1;3;0;2;0;0;1;0.9012;3.36
1;1;0;2;0;1;0;0.9012;3.44
1;2;0;2;0;1;1;0.9012;3.54
1;1;0;2;0;0;1;0.9012;3.8
1;5;0;2;0;0;1;0.9012;3.81
1;5;0;2;0;1;1;0.9012;3.88
1;1;0;2;0;1;1;0.9012;4.65
5;2;4;2;0;0;0;0.8337;8.23
5;5;4;2;0;1;0;0.8337;12.1
5;5;4;2;0;0;1;0.8337;12.2
