#@seed 4258
#@graphSize 100
#@graphDepth 17
#@sdComp 1
#@sdComm 1.0
#@CCR 1
#@nbproc 3
#@minmk 32.8127

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
3;3;0;1;0;1;0;1.0;30.53
3;4;0;1;0;1;0;1.0;40.3
3;4;0;1;0;1;1;1.0;40.77
3;3;0;1;0;1;1;1.0;42.59
2;0;1;1;0;1;0;0.9686;88.68
2;0;1;1;0;1;1;0.9686;92.87
3;0;0;1;0;1;0;0.958;33.91
3;0;0;1;0;1;1;0.958;38.38
1;4;0;1;0;1;0;0.952;16.27
1;3;0;1;0;1;0;0.952;21.08
1;1;0;1;0;1;0;0.952;22.53
1;2;0;1;0;1;0;0.952;23.04
1;2;0;1;0;1;1;0.952;23.54
1;1;0;1;0;1;1;0.952;24.27
1;0;0;1;0;1;0;0.952;24.58
1;5;0;1;0;1;0;0.952;25.28
1;5;0;1;0;1;1;0.952;26.26
1;0;0;1;0;1;1;0.952;32.2
1;4;0;1;0;1;1;0.952;35.69
1;3;0;1;0;1;1;0.952;39.26
2;0;1;0;0;1;0;0.95;86.71
2;0;1;0;0;1;1;0.95;100.54
5;4;5;1;1;1;1;0.9428;188.63
5;4;5;1;1;1;0;0.9428;188.78
5;4;5;2;1;1;0;0.9428;198.35
5;3;5;2;1;1;1;0.9428;210.99
5;3;5;1;1;1;0;0.9428;213.09
5;3;5;2;1;1;0;0.9428;215.1
5;4;5;2;1;1;1;0.9428;217.38
5;3;5;1;1;1;1;0.9428;232.08
3;2;0;1;1;1;0;0.9368;98.39
3;2;4;1;1;1;1;0.9368;121.15
3;2;0;1;1;1;1;0.9368;132.51
3;5;0;1;1;1;1;0.9368;132.9
3;2;5;1;0;1;1;0.9368;133.77
3;5;0;1;1;1;0;0.9368;136.51
3;2;5;1;0;1;0;0.9368;138.53
3;5;4;1;1;1;0;0.9368;143.41
3;5;4;1;1;1;1;0.9368;144.77
3;2;4;1;1;1;0;0.9368;157.03
3;5;5;1;0;1;0;0.9368;179.62
3;5;5;1;0;1;1;0.9368;186.21
3;1;0;1;0;1;0;0.9332;25.74
3;1;0;1;0;1;1;0.9332;40.75
5;0;0;1;0;1;0;0.9302;28.94
5;0;0;1;0;1;1;0.9302;38.43
3;1;4;1;1;1;0;0.9242;111.46
3;1;0;1;1;1;0;0.9242;125.65
3;1;5;1;0;1;1;0.9242;134.67
3;1;0;1;1;1;1;0.9242;140.42
3;1;5;1;0;1;0;0.9242;155.27
3;1;4;1;1;1;1;0.9242;160.7
5;0;4;1;0;1;0;0.9202;130.57
5;0;4;1;0;1;1;0.9202;146.22
5;3;0;1;0;1;0;0.9192;34.34
5;4;0;1;0;1;0;0.9192;39.34
5;4;0;1;0;1;1;0.9192;43.99
5;3;0;1;0;1;1;0.9192;52.53
5;0;5;1;1;1;1;0.9187;157.4
5;0;5;1;1;1;0;0.9187;170.83
5;0;5;2;1;1;0;0.9187;181.7
5;0;5;2;1;1;1;0.9187;220.29
5;5;0;1;0;1;1;0.9187;33.8
5;5;0;1;0;1;0;0.9187;35.19
5;2;0;1;0;1;0;0.9187;41.1
5;2;0;1;0;1;1;0.9187;53.07
0;0;5;2;1;1;1;0.9177;154.28
0;0;5;2;1;1;0;0.9177;155.94
0;0;5;1;1;1;0;0.9177;157.11
0;0;5;1;1;1;1;0.9177;188.02
