#@seed 3289
#@graphSize 50
#@graphDepth 8
#@sdComp 1
#@sdComm 1.0
#@CCR 10
#@nbproc 6
#@minmk 40.1157

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
0;4;2;2;1;1;0;1.0;18.99
0;3;2;2;1;1;0;1.0;20.81
6;3;2;2;1;1;0;1.0;21.69
0;3;2;2;0;1;0;1.0;22.86
0;4;2;2;0;1;0;1.0;22.95
6;4;2;2;0;1;0;1.0;25.7
6;3;2;2;0;1;0;1.0;28.07
6;4;2;2;1;1;0;1.0;28.78
6;4;2;2;0;1;1;1.0;28.81
6;3;2;2;0;1;1;1.0;29.75
0;3;2;2;1;1;1;1.0;30.8
0;3;2;2;0;1;1;1.0;32.1
0;4;2;2;1;1;1;1.0;33.13
0;4;2;2;0;1;1;1.0;35.64
6;4;2;2;1;1;1;1.0;37.09
6;3;2;2;1;1;1;1.0;37.59
2;0;2;2;0;1;0;1.0;45.82
2;0;2;2;0;1;1;1.0;52.6
2;0;2;2;1;1;1;1.0;53.42
2;0;2;2;1;1;0;1.0;54.32
1;5;2;2;0;1;1;0.9679;19.6
1;3;2;2;1;1;0;0.9679;20.71
1;3;2;2;0;1;0;0.9679;21.87
1;0;2;2;1;1;0;0.9679;21.92
1;1;2;2;0;1;0;0.9679;22.19
1;2;2;2;0;1;0;0.9679;22.53
1;5;2;2;0;1;0;0.9679;23.01
1;5;2;2;1;1;0;0.9679;24.03
1;3;2;2;0;1;1;0.9679;24.41
1;4;2;2;1;1;0;0.9679;24.86
1;2;2;2;1;1;1;0.9679;25.29
1;0;2;2;0;1;0;0.9679;25.3
1;1;2;2;1;1;0;0.9679;25.68
1;5;2;2;1;1;1;0.9679;26.12
1;2;2;2;1;1;0;0.9679;26.14
1;4;2;2;0;1;0;0.9679;27.82
1;0;2;2;1;1;1;0.9679;29.57
1;1;2;2;0;1;1;0.9679;31.49
1;1;2;2;1;1;1;0.9679;31.87
1;4;2;2;1;1;1;0.9679;32.19
1;0;2;2;0;1;1;0.9679;32.3
