#@seed 142
#@graphSize 30
#@graphDepth 5
#@sdComp 0.3
#@sdComm 10.0
#@CCR 10
#@nbproc 3
#@minmk 29.0949

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
3;3;2;2;1;1;0;1.0;2.97
3;1;2;2;1;1;0;1.0;3.26
3;0;2;2;1;1;1;1.0;3.72
3;3;2;2;1;1;1;1.0;3.75
3;5;2;2;1;1;0;1.0;4.3
3;1;2;2;0;1;1;1.0;4.49
3;1;2;2;0;1;0;1.0;4.5
3;0;2;2;0;1;0;1.0;4.65
3;4;2;2;0;1;0;1.0;4.86
3;0;2;2;1;1;0;1.0;4.96
3;5;2;2;1;1;1;1.0;5.24
3;4;2;2;1;1;0;1.0;5.31
3;0;2;2;0;1;1;1.0;5.32
3;2;2;2;0;1;0;1.0;5.4
3;1;2;2;1;1;1;1.0;5.46
3;2;2;2;1;1;0;1.0;5.88
3;3;2;2;0;1;0;1.0;6.18
3;5;2;2;0;1;0;1.0;6.21
3;4;2;2;0;1;1;1.0;6.33
3;2;2;2;1;1;1;1.0;6.4
3;2;2;2;0;1;1;1.0;6.85
3;4;2;2;1;1;1;1.0;7.08
3;5;2;2;0;1;1;1.0;7.56
3;3;2;2;0;1;1;1.0;7.62
2;0;0;2;0;1;0;0.9635;8.1
2;0;1;2;0;1;0;0.9635;9.04
2;0;1;2;0;1;1;0.9635;10.24
2;0;0;2;0;1;1;0.9635;10.61
2;0;2;2;0;1;1;0.9352;6.36
2;0;2;2;0;1;0;0.9352;6.4
2;0;2;2;1;1;0;0.9352;8.23
2;0;2;2;1;1;1;0.9352;10.12
5;2;4;2;0;1;0;0.9352;13.76
5;2;4;2;0;1;1;0.9352;15.15
0;2;4;2;0;1;0;0.9352;16.43
5;0;4;2;0;1;0;0.9352;16.81
5;5;4;2;0;1;1;0.9352;18.53
0;0;4;2;0;1;1;0.9352;19.47
0;0;4;2;0;1;0;0.9352;19.56
0;5;4;2;0;1;0;0.9352;19.91
0;2;4;2;0;1;1;0.9352;20.36
5;5;4;2;0;1;0;0.9352;20.68
5;0;4;2;0;1;1;0.9352;20.94
5;1;4;2;0;1;0;0.9352;22.42
0;5;4;2;0;1;1;0.9352;22.45
0;1;4;2;0;1;0;0.9352;23.33
5;1;4;2;0;1;1;0.9352;24.02
0;1;4;2;0;1;1;0.9352;28.73
2;0;1;2;0;0;0;0.9171;6.03
2;0;0;2;0;0;0;0.9171;7.93
2;0;0;2;0;0;1;0.9171;9.86
2;0;1;2;0;0;1;0.9171;12.16
2;0;2;2;0;0;0;0.8991;4.24
2;0;2;2;1;0;0;0.8991;5.61
2;0;2;2;0;0;1;0.8991;6.98
2;0;2;2;1;0;1;0.8991;10.04
1;0;3;2;0;1;0;0.7487;1.9
1;3;3;2;0;1;0;0.7487;1.98
1;4;3;2;1;1;0;0.7487;2.14
1;5;3;2;1;1;0;0.7487;2.45
1;3;3;2;0;1;1;0.7487;2.62
1;5;3;2;1;1;1;0.7487;3.03
1;5;3;2;0;1;0;0.7487;3.28
1;2;3;2;0;1;0;0.7487;3.32
1;3;3;2;1;1;0;0.7487;3.44
1;2;3;2;0;1;1;0.7487;3.45
1;1;3;2;1;1;0;0.7487;3.6
1;4;3;2;0;1;0;0.7487;3.69
1;1;3;2;0;1;0;0.7487;3.75
1;0;3;2;0;1;1;0.7487;4.08
1;0;3;2;1;1;0;0.7487;4.25
1;4;3;2;1;1;1;0.7487;4.67
1;0;3;2;1;1;1;0.7487;4.79
1;1;3;2;1;1;1;0.7487;4.83
1;2;3;2;1;1;0;0.7487;4.83
1;4;3;2;0;1;1;0.7487;4.93
1;1;3;2;0;1;1;0.7487;4.97
1;3;3;2;1;1;1;0.7487;5.12
1;5;3;2;0;1;1;0.7487;5.12
1;2;3;2;1;1;1;0.7487;6.57
6;4;3;2;1;1;1;0.7391;4.35
0;3;3;2;0;1;1;0.7391;4.59
0;4;3;2;1;1;1;0.7391;4.79
6;3;3;2;1;1;1;0.7391;5.8
0;3;3;2;1;1;1;0.7391;5.92
0;4;3;2;0;1;1;0.7391;6.11
6;3;3;2;0;1;1;0.7391;6.6
6;4;3;2;0;1;1;0.7391;6.62
0;3;3;2;1;1;0;0.7247;2.36
0;3;3;2;0;1;0;0.7247;2.59
6;4;3;2;1;1;0;0.7247;3.43
6;3;3;2;0;1;0;0.7247;3.71
0;4;3;2;0;1;0;0.7247;4.23
0;4;3;2;1;1;0;0.7247;4.24
6;4;3;2;0;1;0;0.7247;5.18
6;3;3;2;1;1;0;0.7247;5.34
0;5;3;2;1;1;1;0.7215;3.03
0;1;3;2;0;1;1;0.7215;3.45
6;0;3;2;1;1;1;0.7215;3.55
6;1;3;2;0;1;1;0.7215;3.66
0;2;3;2;0;1;1;0.7215;5.61
0;1;3;2;1;1;1;0.7215;5.75
0;5;3;2;0;1;1;0.7215;5.84
0;2;3;2;1;1;1;0.7215;5.85
6;2;3;2;0;1;1;0.7215;6.28
0;0;3;2;1;1;1;0.7215;6.56
6;2;3;2;1;1;1;0.7215;6.57
6;0;3;2;0;1;1;0.7215;6.73
6;5;3;2;0;1;1;0.7215;6.73
6;5;3;2;1;1;1;0.7215;6.77
6;1;3;2;1;1;1;0.7215;7.03
0;0;3;2;0;1;1;0.7215;7.6
1;5;0;2;1;1;0;0.721;7.54
1;1;0;2;1;1;0;0.721;8.07
1;1;5;2;0;1;0;0.721;8.18
1;5;4;2;1;1;1;0.721;8.52
1;3;4;2;1;1;1;0.721;8.53
1;1;4;2;1;1;0;0.721;8.98
1;4;4;2;1;1;1;0.721;9.14
1;1;4;2;1;1;1;0.721;9.19
1;3;0;2;1;1;0;0.721;9.63
1;3;4;2;1;1;0;0.721;9.64
1;5;0;2;1;1;1;0.721;9.82
1;2;0;2;1;1;0;0.721;9.83
1;3;5;2;0;1;0;0.721;10.04
1;0;0;2;1;1;1;0.721;10.39
1;4;0;2;1;1;0;0.721;10.8
1;5;4;2;1;1;0;0.721;11.12
1;4;4;2;1;1;0;0.721;11.4
1;0;5;2;0;1;0;0.721;11.5
1;2;5;2;0;1;0;0.721;11.61
1;4;5;2;0;1;0;0.721;11.65
1;2;4;2;1;1;0;0.721;11.81
1;2;0;2;1;1;1;0.721;11.94
1;0;0;2;1;1;0;0.721;12.24
1;1;0;2;1;1;1;0.721;12.58
1;4;5;2;0;1;1;0.721;13.12
1;0;4;2;1;1;0;0.721;13.25
1;4;0;2;1;1;1;0.721;13.31
1;1;5;2;0;1;1;0.721;13.39
1;2;4;2;1;1;1;0.721;13.4
1;3;5;2;0;1;1;0.721;13.6
1;2;5;2;0;1;1;0.721;14.37
1;5;5;2;0;1;1;0.721;14.79
1;3;0;2;1;1;1;0.721;14.8
1;0;4;2;1;1;1;0.721;14.9
1;5;5;2;0;1;0;0.721;15.55
1;0;5;2;0;1;1;0.721;16.84
1;2;4;2;1;0;0;0.7087;7.15
1;1;0;2;1;0;0;0.7087;9.74
1;0;0;2;1;0;0;0.7087;9.78
1;5;4;2;1;0;0;0.7087;9.97
1;0;4;2;1;0;0;0.7087;10.21
1;3;0;2;1;0;0;0.7087;10.87
1;1;5;2;0;0;0;0.7087;10.98
1;5;0;2;1;0;1;0.7087;11.79
1;3;0;2;1;0;1;0.7087;11.86
1;1;5;2;0;0;1;0.7087;12.0
1;4;0;2;1;0;0;0.7087;12.16
1;3;4;2;1;0;0;0.7087;12.71
1;4;4;2;1;0;0;0.7087;12.73
1;5;0;2;1;0;0;0.7087;12.88
1;0;0;2;1;0;1;0.7087;13.08
1;1;4;2;1;0;0;0.7087;13.14
1;2;0;2;1;0;0;0.7087;13.34
1;2;4;2;1;0;1;0.7087;13.51
1;1;0;2;1;0;1;0.7087;13.54
1;2;5;2;0;0;1;0.7087;13.59
1;0;4;2;1;0;1;0.7087;14.23
1;5;4;2;1;0;1;0.7087;14.39
1;2;5;2;0;0;0;0.7087;14.43
1;4;4;2;1;0;1;0.7087;14.6
1;3;4;2;1;0;1;0.7087;14.66
1;4;0;2;1;0;1;0.7087;14.67
1;0;5;2;0;0;0;0.7087;14.73
1;4;5;2;0;0;0;0.7087;14.8
1;5;5;2;0;0;0;0.7087;15.08
1;3;5;2;0;0;1;0.7087;15.3
1;1;4;2;1;0;1;0.7087;15.57
1;2;0;2;1;0;1;0.7087;15.65
1;5;5;2;0;0;1;0.7087;15.65
1;3;5;2;0;0;0;0.7087;15.68
1;0;5;2;0;0;1;0.7087;16.16
1;4;5;2;0;0;1;0.7087;16.78
0;1;3;2;0;1;0;0.7077;2.17
6;2;3;2;0;1;0;0.7077;2.6
6;2;3;2;1;1;0;0.7077;2.62
6;0;3;2;1;1;0;0.7077;2.78
0;5;3;2;0;1;0;0.7077;3.21
6;0;3;2;0;1;0;0.7077;3.39
6;1;3;2;0;1;0;0.7077;3.52
0;2;3;2;1;1;0;0.7077;3.82
0;5;3;2;1;1;0;0.7077;3.84
0;1;3;2;1;1;0;0.7077;4.19
0;2;3;2;0;1;0;0.7077;4.22
0;0;3;2;1;1;0;0.7077;4.51
6;1;3;2;1;1;0;0.7077;4.73
6;5;3;2;1;1;0;0.7077;4.86
6;5;3;2;0;1;0;0.7077;5.03
0;0;3;2;0;1;0;0.7077;5.77
0;2;5;0;0;1;0;0.7075;6.58
0;1;4;0;1;1;0;0.7075;6.97
0;0;4;0;1;1;0;0.7075;7.36
6;0;5;0;0;1;0;0.7075;7.45
5;0;5;0;0;1;0;0.7075;7.54
5;1;4;0;1;1;1;0.7075;8.0
6;1;4;0;1;1;0;0.7075;8.15
0;1;5;0;0;1;1;0.7075;8.35
6;1;5;0;0;1;0;0.7075;8.46
5;1;5;0;0;1;0;0.7075;8.67
5;5;4;0;1;1;1;0.7075;8.75
6;1;4;0;1;1;1;0.7075;8.75
5;1;4;0;1;1;0;0.7075;8.81
0;1;5;0;0;1;0;0.7075;8.96
5;0;4;0;1;1;0;0.7075;9.1
6;5;4;0;1;1;1;0.7075;9.14
0;2;4;0;1;1;1;0.7075;9.33
6;5;5;0;0;1;1;0.7075;9.34
6;0;5;0;0;1;1;0.7075;9.41
0;2;4;0;1;1;0;0.7075;9.65
6;2;5;0;0;1;1;0.7075;10.28
5;0;4;0;1;1;1;0.7075;10.34
6;1;5;0;0;1;1;0.7075;10.91
0;2;5;0;0;1;1;0.7075;11.26
5;2;4;0;1;1;1;0.7075;11.28
5;2;4;0;1;1;0;0.7075;11.31
6;5;4;0;1;1;0;0.7075;11.4
0;0;4;0;1;1;1;0.7075;11.7
0;5;5;0;0;1;1;0.7075;11.75
0;0;5;0;0;1;0;0.7075;11.78
0;1;4;0;1;1;1;0.7075;11.79
6;2;4;0;1;1;1;0.7075;11.85
0;5;4;0;1;1;1;0.7075;12.1
0;5;5;0;0;1;0;0.7075;12.37
5;5;4;0;1;1;0;0.7075;12.82
6;2;4;0;1;1;0;0.7075;12.83
0;5;4;0;1;1;0;0.7075;12.89
6;0;4;0;1;1;0;0.7075;13.0
5;2;5;0;0;1;0;0.7075;13.29
6;5;5;0;0;1;0;0.7075;13.29
6;0;4;0;1;1;1;0.7075;13.46
5;0;5;0;0;1;1;0.7075;13.58
0;0;5;0;0;1;1;0.7075;14.02
6;2;5;0;0;1;0;0.7075;14.04
5;1;5;0;0;1;1;0.7075;14.08
5;2;5;0;0;1;1;0.7075;16.04
5;5;5;0;0;1;0;0.7075;16.16
5;5;5;0;0;1;1;0.7075;21.85
5;1;3;2;1;1;1;0.699;3.83
5;1;3;2;0;1;1;0.699;4.21
5;5;3;2;0;1;1;0.699;4.6
5;0;3;2;0;1;1;0.699;6.21
5;2;3;2;1;1;1;0.699;6.63
5;0;3;2;1;1;1;0.699;6.64
5;2;3;2;0;1;1;0.699;6.65
5;5;3;2;1;1;1;0.699;6.71
0;3;3;2;0;0;1;0.6833;2.95
0;3;3;2;1;0;1;0.6833;3.02
0;2;3;2;1;0;1;0.6833;3.03
6;0;3;2;0;0;1;0.6833;3.37
6;0;3;2;1;0;1;0.6833;3.52
0;5;3;2;0;0;1;0.6833;3.72
6;2;3;2;1;0;1;0.6833;3.94
0;1;3;2;0;0;1;0.6833;4.27
6;4;3;2;1;0;1;0.6833;4.83
0;0;3;2;0;0;1;0.6833;4.88
0;0;3;2;1;0;1;0.6833;5.07
6;3;3;2;1;0;1;0.6833;5.11
6;2;3;2;0;0;1;0.6833;5.15
6;1;3;2;0;0;1;0.6833;5.53
6;1;3;2;1;0;1;0.6833;5.64
0;4;3;2;0;0;1;0.6833;5.65
0;2;3;2;0;0;1;0.6833;5.76
0;4;3;2;1;0;1;0.6833;5.77
0;1;3;2;1;0;1;0.6833;5.95
6;3;3;2;0;0;1;0.6833;6.04
0;5;3;2;1;0;1;0.6833;6.08
6;4;3;2;0;0;1;0.6833;6.57
6;5;3;2;0;0;1;0.6833;6.66
6;5;3;2;1;0;1;0.6833;6.77
2;0;3;2;0;1;1;0.6796;6.12
2;0;3;2;0;1;0;0.6796;6.27
2;0;3;2;1;1;0;0.6796;6.79
2;0;3;2;1;1;1;0.6796;8.43
4;1;1;0;1;1;0;0.679;7.71
4;5;1;0;1;1;0;0.679;8.02
4;4;1;0;1;1;0;0.679;8.06
4;0;1;0;1;1;0;0.679;9.29
4;5;1;0;1;1;1;0.679;12.03
4;4;1;0;1;1;1;0.679;12.19
4;3;1;0;1;1;0;0.679;12.28
4;1;1;0;1;1;1;0.679;12.56
4;3;1;0;1;1;1;0.679;13.39
4;0;1;0;1;1;1;0.679;13.46
4;2;1;0;1;1;0;0.679;14.81
4;2;1;0;1;1;1;0.679;16.03
5;1;3;2;0;1;0;0.6785;2.6
5;5;3;2;0;1;0;0.6785;2.63
5;5;3;2;1;1;0;0.6785;3.02
5;0;3;2;0;1;0;0.6785;3.28
5;2;3;2;0;1;0;0.6785;3.91
5;2;3;2;1;1;0;0.6785;5.04
5;0;3;2;1;1;0;0.6785;5.13
5;1;3;2;1;1;0;0.6785;6.83
0;3;3;2;1;0;0;0.671;2.07
0;5;3;2;0;0;0;0.671;2.14
0;2;3;2;1;0;0;0.671;2.16
0;1;3;2;0;0;0;0.671;2.44
6;2;3;2;0;0;0;0.671;2.51
6;1;3;2;1;0;0;0.671;2.53
6;2;3;2;1;0;0;0.671;2.53
0;3;3;2;0;0;0;0.671;2.63
0;4;3;2;0;0;0;0.671;2.66
6;0;3;2;0;0;0;0.671;2.92
6;3;3;2;1;0;0;0.671;3.1
0;0;3;2;1;0;0;0.671;3.71
6;5;3;2;0;0;0;0.671;3.71
0;1;3;2;1;0;0;0.671;4.01
0;2;3;2;0;0;0;0.671;4.02
0;5;3;2;1;0;0;0.671;4.02
0;4;3;2;1;0;0;0.671;4.1
0;0;3;2;0;0;0;0.671;4.15
6;0;3;2;1;0;0;0.671;4.82
6;5;3;2;1;0;0;0.671;4.82
6;1;3;2;0;0;0;0.671;4.86
6;4;3;2;1;0;0;0.671;4.86
6;4;3;2;0;0;0;0.671;4.88
6;3;3;2;0;0;0;0.671;4.89
4;4;3;2;1;1;0;0.6677;2.37
4;0;3;2;0;1;0;0.6677;2.39
4;5;3;2;0;1;0;0.6677;2.41
4;1;3;2;1;1;0;0.6677;2.42
4;4;3;2;0;1;0;0.6677;2.47
4;1;3;2;0;1;0;0.6677;2.75
4;2;3;2;0;1;0;0.6677;2.92
4;0;3;2;0;1;1;0.6677;3.39
4;1;3;2;0;1;1;0.6677;3.54
4;3;3;2;1;1;1;0.6677;4.16
4;4;3;2;0;1;1;0.6677;4.17
4;3;3;2;0;1;0;0.6677;4.23
4;2;3;2;1;1;0;0.6677;4.51
4;1;3;2;1;1;1;0.6677;4.6
4;3;3;2;1;1;0;0.6677;4.64
4;5;3;2;1;1;0;0.6677;4.84
4;0;3;2;1;1;0;0.6677;4.86
4;0;3;2;1;1;1;0.6677;5.04
4;5;3;2;0;1;1;0.6677;5.15
4;2;3;2;0;1;1;0.6677;5.37
4;4;3;2;1;1;1;0.6677;5.37
4;5;3;2;1;1;1;0.6677;5.99
4;2;3;2;1;1;1;0.6677;6.14
4;3;3;2;0;1;1;0.6677;6.15
2;2;4;1;0;0;0;0.6641;10.84
2;5;4;1;0;0;0;0.6641;11.1
2;5;4;1;0;1;0;0.6641;11.91
2;2;4;1;0;0;1;0.6641;11.92
2;2;4;1;0;1;0;0.6641;12.04
2;2;4;1;0;1;1;0.6641;12.08
2;5;4;1;0;0;1;0.6641;12.82
2;5;4;1;0;1;1;0.6641;13.1
5;0;3;2;0;0;1;0.6631;3.85
5;5;3;2;0;0;1;0.6631;4.29
5;1;3;2;1;0;1;0.6631;5.18
5;2;3;2;0;0;1;0.6631;5.53
5;0;3;2;1;0;1;0.6631;6.22
5;1;3;2;0;0;1;0.6631;6.65
5;5;3;2;1;0;1;0.6631;6.76
5;2;3;2;1;0;1;0.6631;6.78
1;2;3;2;1;0;0;0.6625;1.79
1;4;3;2;0;0;0;0.6625;1.89
1;5;3;2;0;0;0;0.6625;2.13
1;4;3;2;1;0;1;0.6625;2.52
1;4;3;2;1;0;0;0.6625;2.67
1;2;3;2;0;0;0;0.6625;2.71
1;4;3;2;0;0;1;0.6625;2.78
1;0;3;2;0;0;1;0.6625;2.83
1;3;3;2;1;0;0;0.6625;3.22
1;3;3;2;0;0;0;0.6625;3.46
1;0;3;2;1;0;0;0.6625;3.51
1;1;3;2;1;0;0;0.6625;3.52
1;5;3;2;1;0;0;0.6625;3.56
1;0;3;2;0;0;0;0.6625;3.87
1;3;3;2;1;0;1;0.6625;4.38
1;1;3;2;0;0;0;0.6625;4.66
1;3;3;2;0;0;1;0.6625;4.66
1;2;3;2;1;0;1;0.6625;4.67
1;5;3;2;0;0;1;0.6625;4.7
1;5;3;2;1;0;1;0.6625;4.88
1;2;3;2;0;0;1;0.6625;5.11
