#@seed 3411
#@graphSize 100
#@graphDepth 34
#@sdComp 0.1
#@sdComm 0.3
#@CCR 1
#@nbproc 6
#@minmk 56.3496

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
0;4;4;1;0;0;0;1.0;102.03
0;3;4;1;0;1;0;1.0;102.35
0;4;4;1;0;1;1;1.0;108.82
0;4;4;1;0;1;0;1.0;117.53
0;3;4;1;0;0;1;1.0;120.33
0;0;4;1;0;1;0;1.0;121.94
0;4;4;1;0;0;1;1.0;123.25
0;1;4;1;0;0;0;1.0;126.84
0;1;4;1;0;0;1;1.0;131.01
0;1;4;1;0;1;1;1.0;133.83
0;0;4;1;0;0;0;1.0;144.68
0;3;4;1;0;1;1;1.0;147.14
0;0;4;1;0;1;1;1.0;152.77
0;0;4;1;0;0;1;1.0;159.72
0;1;4;1;0;1;0;1.0;160.98
0;3;4;1;0;0;0;1.0;172.39
6;2;5;0;1;1;1;0.9971;250.37
6;5;5;0;1;1;1;0.9971;256.31
6;2;5;0;1;1;0;0.9971;262.52
6;5;5;0;1;1;0;0.9971;279.09
5;1;4;1;0;1;0;0.997;108.16
5;1;4;1;0;0;0;0.997;117.17
5;4;4;1;0;0;0;0.997;122.46
5;1;4;1;0;0;1;0.997;131.79
5;3;4;1;0;1;1;0.997;133.78
5;3;4;1;0;1;0;0.997;145.82
5;4;4;1;0;1;1;0.997;158.34
5;4;4;1;0;1;0;0.997;159.58
5;4;4;1;0;0;1;0.997;170.25
5;3;4;1;0;0;0;0.997;171.41
5;1;4;1;0;1;1;0.997;172.84
5;3;4;1;0;0;1;0.997;180.88
0;3;5;2;1;1;0;0.9969;164.4
0;3;5;2;1;0;0;0.9969;168.63
0;3;5;1;1;0;0;0.9969;171.61
0;4;5;2;1;0;0;0.9969;175.22
0;0;5;2;1;1;0;0.9969;177.77
0;3;5;1;1;0;1;0.9969;179.78
0;0;5;1;1;0;0;0.9969;182.0
0;4;5;1;1;0;0;0.9969;184.82
0;1;5;2;1;0;0;0.9969;186.15
0;1;5;1;1;0;0;0.9969;186.19
0;3;5;2;1;1;1;0.9969;190.23
0;1;5;1;1;1;0;0.9969;201.42
0;3;5;2;1;0;1;0.9969;202.95
0;0;5;1;1;1;0;0.9969;204.78
0;4;5;1;1;0;1;0.9969;206.32
0;0;5;2;1;0;0;0.9969;207.17
0;1;5;2;1;1;0;0.9969;207.68
0;3;5;1;1;1;1;0.9969;207.77
0;1;5;2;1;0;1;0.9969;211.48
0;0;5;2;1;1;1;0.9969;214.79
0;4;5;2;1;0;1;0.9969;215.03
0;1;5;2;1;1;1;0.9969;215.9
0;1;5;1;1;0;1;0.9969;219.52
0;0;5;2;1;0;1;0.9969;221.36
0;4;5;2;1;1;0;0.9969;224.29
0;4;5;2;1;1;1;0.9969;225.81
0;0;5;1;1;0;1;0.9969;227.52
0;4;5;1;1;1;1;0.9969;229.03
0;1;5;1;1;1;1;0.9969;233.45
0;3;5;1;1;1;0;0.9969;233.78
0;0;5;1;1;1;1;0.9969;234.43
0;4;5;1;1;1;0;0.9969;236.08
0;5;5;1;1;1;0;0.9954;176.78
0;5;5;2;1;1;1;0.9954;182.02
0;5;5;1;1;0;1;0.9954;192.27
0;2;5;2;1;1;0;0.9954;203.54
0;5;5;1;1;0;0;0.9954;204.3
0;2;5;1;1;0;0;0.9954;206.51
0;2;5;1;1;1;1;0.9954;209.74
0;5;5;2;1;1;0;0.9954;213.21
0;2;5;1;1;1;0;0.9954;214.75
0;2;5;1;1;0;1;0.9954;215.47
0;5;5;1;1;1;1;0.9954;217.39
0;2;5;2;1;0;0;0.9954;219.51
0;5;5;2;1;0;1;0.9954;230.2
0;5;5;2;1;0;0;0.9954;231.6
0;2;5;2;1;0;1;0.9954;235.85
0;2;5;2;1;1;1;0.9954;239.03
5;4;5;2;1;1;0;0.9932;179.79
5;3;5;1;1;1;0;0.9932;188.59
5;1;5;1;1;0;0;0.9932;189.02
5;4;5;1;1;0;0;0.9932;191.83
5;3;5;2;1;0;0;0.9932;196.0
5;0;5;1;1;0;1;0.9932;196.15
5;4;5;1;1;1;1;0.9932;197.28
5;1;5;2;1;1;0;0.9932;200.04
5;0;5;2;1;1;0;0.9932;203.88
5;1;5;2;1;0;1;0.9932;207.7
5;3;5;1;1;0;0;0.9932;211.24
5;3;5;2;1;1;1;0.9932;211.54
5;3;5;1;1;0;1;0.9932;212.07
5;4;5;2;1;0;0;0.9932;213.67
5;4;5;2;1;1;1;0.9932;219.96
5;0;5;2;1;1;1;0.9932;221.04
5;3;5;2;1;0;1;0.9932;221.08
5;4;5;2;1;0;1;0.9932;221.73
5;1;5;1;1;0;1;0.9932;222.0
5;4;5;1;1;1;0;0.9932;222.64
5;4;5;1;1;0;1;0.9932;223.24
5;0;5;2;1;0;0;0.9932;223.44
5;3;5;2;1;1;0;0.9932;231.93
5;1;5;2;1;0;0;0.9932;232.53
5;0;5;2;1;0;1;0.9932;234.47
5;0;5;1;1;1;1;0.9932;239.3
5;0;5;1;1;1;0;0.9932;240.51
5;1;5;1;1;1;0;0.9932;240.79
5;0;5;1;1;0;0;0.9932;244.49
5;1;5;2;1;1;1;0.9932;248.61
5;1;5;1;1;1;1;0.9932;251.42
5;3;5;1;1;1;1;0.9932;254.9
6;4;4;0;0;0;0;0.9922;175.03
6;3;4;0;0;0;0;0.9922;195.38
