#@seed 1204
#@graphSize 100
#@graphDepth 17
#@sdComp 0.1
#@sdComm 10.0
#@CCR 10
#@nbproc 3
#@minmk 94.9182

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
5;0;3;2;1;1;0;1.0;35.13
5;4;3;2;0;1;0;1.0;36.76
5;1;3;2;0;1;0;1.0;39.14
5;0;3;2;0;1;0;1.0;44.72
5;1;3;2;0;1;1;1.0;45.59
5;2;3;2;1;1;0;1.0;50.88
5;5;3;2;0;1;0;1.0;51.7
5;4;3;2;1;1;0;1.0;51.76
5;5;3;2;1;1;0;1.0;53.37
5;1;3;2;1;1;0;1.0;54.24
5;1;3;2;1;1;1;1.0;54.3
5;3;3;2;0;1;1;1.0;55.03
5;2;3;2;1;1;1;1.0;57.06
5;5;3;2;1;1;1;1.0;58.09
5;4;3;2;0;1;1;1.0;63.72
5;3;3;2;0;1;0;1.0;63.8
5;2;3;2;0;1;0;1.0;65.67
5;3;3;2;1;1;0;1.0;66.14
5;0;3;2;0;1;1;1.0;68.88
5;4;3;2;1;1;1;1.0;70.04
5;0;3;2;1;1;1;1.0;70.73
5;3;3;2;1;1;1;1.0;74.62
5;5;3;2;0;1;1;1.0;78.08
5;2;3;2;0;1;1;1.0;80.97
0;0;2;2;1;1;0;0.9882;38.96
0;4;2;2;1;1;0;0.9882;43.97
0;0;2;2;1;1;1;0.9882;45.27
0;5;2;2;0;1;0;0.9882;45.29
0;3;2;2;0;1;0;0.9882;48.05
0;2;2;2;1;1;0;0.9882;48.94
5;3;2;2;0;1;0;0.9882;50.02
5;5;2;2;1;1;0;0.9882;51.18
6;1;2;2;0;1;0;0.9882;51.3
0;1;2;2;1;1;0;0.9882;51.57
6;3;2;2;0;1;1;0.9882;51.9
0;5;2;2;1;1;0;0.9882;52.26
6;0;2;2;0;1;1;0.9882;52.27
6;3;2;2;0;1;0;0.9882;52.93
0;4;2;2;0;1;1;0.9882;53.61
6;0;2;2;1;1;0;0.9882;53.8
0;3;2;2;1;1;0;0.9882;53.88
5;2;2;2;0;1;0;0.9882;53.93
6;2;2;2;1;1;1;0.9882;54.41
5;1;2;2;1;1;0;0.9882;55.31
5;0;2;2;0;1;0;0.9882;56.23
5;3;2;2;0;1;1;0.9882;58.03
6;4;2;2;0;1;0;0.9882;58.43
0;0;2;2;0;1;0;0.9882;58.76
6;0;2;2;1;1;1;0.9882;59.27
5;1;2;2;0;1;0;0.9882;60.85
0;4;2;2;0;1;0;0.9882;60.86
6;5;2;2;1;1;0;0.9882;61.15
5;2;2;2;1;1;0;0.9882;61.8
5;3;2;2;1;1;0;0.9882;61.81
6;4;2;2;1;1;0;0.9882;62.41
