#@seed 2630
#@graphSize 15
#@graphDepth 2
#@sdComp 1
#@sdComm 0.03
#@CCR 0.1
#@nbproc 3
#@minmk 2.2938

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
2;0;1;0;0;1;0;1.0;1.17
2;0;1;0;0;1;1;1.0;2.56
2;0;0;0;0;1;0;0.9881;0.99
2;0;0;0;0;1;1;0.9881;2.17
1;3;4;1;1;1;0;0.9384;1.78
1;4;4;1;1;1;0;0.9384;1.79
1;3;4;1;1;1;1;0.9384;1.93
1;3;4;0;1;1;0;0.9384;2.17
1;4;5;0;0;1;0;0.9384;2.27
1;3;4;0;1;1;1;0.9384;2.29
1;0;4;1;1;1;0;0.9384;2.31
1;3;0;1;1;1;0;0.9384;2.35
1;2;0;1;1;1;1;0.9384;2.39
1;2;4;1;1;1;0;0.9384;2.57
1;1;0;1;1;1;0;0.9384;2.59
1;4;4;1;1;1;1;0.9384;2.74
1;5;5;0;0;1;1;0.9384;3.08
1;4;0;1;1;1;0;0.9384;3.18
1;0;0;1;1;1;1;0.9384;3.26
1;5;5;0;0;1;0;0.9384;3.32
1;3;0;1;1;1;1;0.9384;3.33
1;0;4;1;1;1;1;0.9384;3.34
1;2;4;1;1;1;1;0.9384;3.36
1;1;4;0;1;1;1;0.9384;3.41
1;0;4;0;1;1;0;0.9384;3.44
1;5;4;1;1;1;0;0.9384;3.44
1;4;5;0;0;1;1;0.9384;3.58
1;1;0;1;1;1;1;0.9384;3.62
1;4;0;1;1;1;1;0.9384;3.64
1;2;5;1;0;1;0;0.9384;3.64
1;5;0;1;1;1;0;0.9384;3.72
1;0;0;1;1;1;0;0.9384;3.82
1;1;4;1;1;1;0;0.9384;3.86
1;5;4;0;1;1;0;0.9384;3.87
1;4;4;0;1;1;1;0.9384;3.94
1;1;4;0;1;1;0;0.9384;3.95
1;5;4;1;1;1;1;0.9384;3.96
1;3;5;1;0;1;0;0.9384;3.99
1;5;5;1;0;1;0;0.9384;3.99
1;2;4;0;1;1;0;0.9384;4.04
1;1;5;1;0;1;0;0.9384;4.04
1;4;4;0;1;1;0;0.9384;4.11
1;0;5;0;0;1;0;0.9384;4.11
1;5;4;0;1;1;1;0.9384;4.25
1;2;4;0;1;1;1;0.9384;4.28
1;2;5;1;0;1;1;0.9384;4.31
1;1;4;1;1;1;1;0.9384;4.32
1;4;5;1;0;1;0;0.9384;4.34
1;1;5;1;0;1;1;0.9384;4.36
1;3;5;1;0;1;1;0.9384;4.39
1;5;0;1;1;1;1;0.9384;4.41
1;5;5;1;0;1;1;0.9384;4.43
1;0;5;1;0;1;0;0.9384;4.51
1;1;5;0;0;1;1;0.9384;4.66
1;2;0;1;1;1;0;0.9384;4.71
1;4;5;1;0;1;1;0.9384;4.72
1;0;5;1;0;1;1;0.9384;4.77
1;0;5;0;0;1;1;0.9384;4.78
1;3;5;0;0;1;1;0.9384;4.81
1;0;4;0;1;1;1;0.9384;4.83
