#@seed 2004
#@graphSize 50
#@graphDepth 17
#@sdComp 0.1
#@sdComm 0.1
#@CCR 1
#@nbproc 3
#@minmk 26.7231

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
1;1;5;2;1;1;0;1.0;15.14
1;3;5;2;1;1;1;1.0;17.69
1;3;5;2;1;1;0;1.0;18.08
1;0;5;1;1;1;0;1.0;18.27
1;0;5;1;1;1;1;1.0;18.62
1;5;5;1;1;1;1;1.0;19.51
1;0;5;2;1;1;0;1.0;19.66
1;4;5;1;1;1;0;1.0;19.72
1;1;5;1;1;1;1;1.0;19.87
1;5;5;1;1;1;0;1.0;20.76
1;0;5;2;1;1;1;1.0;20.94
1;4;5;2;1;1;1;1.0;21.01
1;2;5;2;1;1;1;1.0;21.45
1;1;5;2;1;1;1;1.0;21.95
1;4;5;1;1;1;1;1.0;22.3
1;5;5;2;1;1;0;1.0;22.92
1;4;5;2;1;1;0;1.0;23.4
1;3;5;1;1;1;0;1.0;24.22
1;2;5;1;1;1;0;1.0;24.77
1;2;5;2;1;1;0;1.0;24.82
1;1;5;1;1;1;0;1.0;24.89
1;2;5;1;1;1;1;1.0;25.95
1;3;5;1;1;1;1;1.0;27.74
1;5;5;2;1;1;1;1.0;28.72
6;5;5;1;1;0;1;0.9876;22.97
6;2;5;2;1;0;0;0.9876;24.61
6;5;5;2;1;0;0;0.9876;24.97
6;5;5;2;1;1;0;0.9876;26.47
6;2;5;1;1;0;0;0.9876;28.65
6;5;5;1;1;1;1;0.9876;29.56
6;5;5;1;1;1;0;0.9876;30.0
6;2;5;1;1;1;0;0.9876;31.37
6;2;5;1;1;1;1;0.9876;33.47
6;2;5;2;1;1;1;0.9876;34.1
6;5;5;1;1;0;0;0.9876;34.17
6;5;5;2;1;0;1;0.9876;35.89
6;2;5;2;1;1;0;0.9876;36.29
6;2;5;2;1;0;1;0.9876;37.46
6;2;5;1;1;0;1;0.9876;37.58
6;5;5;2;1;1;1;0.9876;37.97
1;3;2;1;0;1;1;0.9773;4.98
1;5;2;1;0;1;0;0.9773;5.0
1;3;2;1;1;1;1;0.9773;5.02
1;3;2;1;1;1;0;0.9773;5.08
1;1;2;1;0;1;0;0.9773;5.09
1;3;2;1;0;1;0;0.9773;5.09
1;2;2;1;0;1;0;0.9773;5.84
1;2;2;1;1;1;1;0.9773;5.91
1;1;2;1;0;1;1;0.9773;6.7
1;4;2;1;1;1;1;0.9773;7.1
1;2;2;1;1;1;0;0.9773;7.14
1;0;2;1;0;1;0;0.9773;7.24
1;0;2;1;0;1;1;0.9773;7.52
1;4;2;1;1;1;0;0.9773;7.54
1;1;2;1;1;1;1;0.9773;7.6
1;0;2;1;1;1;1;0.9773;7.62
1;5;2;1;1;1;0;0.9773;7.78
1;4;2;1;0;1;0;0.9773;8.05
1;1;2;1;1;1;0;0.9773;8.23
1;0;2;1;1;1;0;0.9773;8.42
1;5;2;1;0;1;1;0.9773;9.27
1;4;2;1;0;1;1;0.9773;9.89
1;5;2;1;1;1;1;0.9773;9.9
1;2;2;1;0;1;1;0.9773;10.09
6;2;4;1;0;0;0;0.9742;18.48
6;5;4;1;0;0;1;0.9742;19.06
6;2;4;1;0;0;1;0.9742;20.44
6;5;4;1;0;0;0;0.9742;22.32
2;2;5;1;1;1;0;0.9703;30.08
2;2;5;1;1;1;1;0.9703;30.12
2;2;5;2;1;1;0;0.9703;31.79
2;2;5;1;1;0;1;0.9703;32.0
2;2;5;2;1;1;1;0.9703;33.7
2;5;5;1;1;1;0;0.9703;34.29
2;5;5;1;1;0;1;0.9703;34.5
2;2;5;1;1;0;0;0.9703;34.72
2;2;5;2;1;0;0;0.9703;36.06
2;5;5;1;1;0;0;0.9703;36.83
2;5;5;2;1;1;0;0.9703;39.58
2;5;5;2;1;1;1;0.9703;40.46
2;5;5;2;1;0;1;0.9703;41.58
2;5;5;1;1;1;1;0.9703;42.41
2;2;5;2;1;0;1;0.9703;42.76
2;5;5;2;1;0;0;0.9703;47.46
6;4;5;2;1;0;1;0.9695;22.9
6;3;5;1;1;0;0;0.9695;22.94
6;4;5;2;1;1;0;0.9695;25.61
6;4;5;2;1;1;1;0.9695;26.52
