#@seed 1842
#@graphSize 30
#@graphDepth 5
#@sdComp 0.1
#@sdComm 0.1
#@CCR 1
#@nbproc 3
#@minmk 10.7378

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
0;1;5;2;1;1;1;1.0;11.68
0;1;5;2;1;1;0;1.0;11.79
0;1;5;1;1;1;0;1.0;12.3
0;1;5;1;1;1;1;1.0;16.77
5;1;5;2;1;1;1;1.0;18.87
5;1;5;1;1;1;0;1.0;18.89
5;1;5;2;1;1;0;1.0;19.83
5;1;5;1;1;1;1;1.0;20.97
0;5;5;1;1;1;1;0.9967;12.45
0;5;5;2;1;1;0;0.9967;12.49
0;5;5;1;1;1;0;0.9967;12.55
0;5;5;2;1;1;1;0.9967;15.72
0;2;5;1;1;1;0;0.9967;16.07
0;2;5;1;1;1;1;0.9967;16.19
0;2;5;2;1;1;0;0.9967;17.51
0;2;5;2;1;1;1;0.9967;18.21
3;1;0;1;0;1;0;0.9927;2.1
3;5;0;1;0;1;0;0.9927;3.94
3;5;0;1;0;1;1;0.9927;4.01
3;2;0;1;0;1;0;0.9927;4.42
3;1;0;1;0;1;1;0.9927;4.56
3;2;0;1;0;1;1;0.9927;4.77
3;0;0;1;0;1;0;0.9833;4.16
3;0;0;1;0;1;1;0.9833;4.34
3;1;1;1;0;1;0;0.9755;5.55
3;1;1;1;0;1;1;0.9755;5.64
0;0;5;1;1;1;0;0.9738;13.65
0;0;5;2;1;1;0;0.9738;14.49
0;0;5;2;1;1;1;0.9738;18.36
0;0;5;1;1;1;1;0.9738;19.14
5;0;4;1;0;1;0;0.9735;11.87
5;0;4;1;0;1;1;0.9735;12.29
5;0;5;2;1;1;0;0.9735;15.78
5;0;5;1;1;1;0;0.9735;15.85
5;0;5;2;1;1;1;0.9735;21.1
5;0;5;1;1;1;1;0.9735;36.07
3;3;0;1;0;1;1;0.9714;2.59
3;4;0;1;0;1;0;0.9714;3.76
3;3;0;1;0;1;0;0.9714;4.17
3;4;0;1;0;1;1;0.9714;5.26
3;4;1;1;0;1;0;0.9697;3.92
3;3;1;1;0;1;0;0.9697;4.46
3;4;1;1;0;1;1;0.9697;5.52
3;3;1;1;0;1;1;0.9697;5.71
5;2;0;0;0;1;0;0.9693;3.41
5;5;1;0;0;1;0;0.9693;3.58
5;2;0;0;0;1;1;0.9693;4.21
5;2;1;0;0;1;0;0.9693;5.6
5;2;1;0;0;1;1;0.9693;7.45
5;5;1;0;0;1;1;0.9693;8.11
5;5;0;0;0;1;0;0.9693;8.31
5;5;0;0;0;1;1;0.9693;10.01
5;5;5;1;1;1;1;0.9685;18.49
5;2;5;1;1;1;0;0.9685;18.88
5;5;5;1;1;1;0;0.9685;19.1
5;5;5;2;1;1;0;0.9685;20.41
5;2;5;2;1;1;0;0.9685;20.89
5;2;5;1;1;1;1;0.9685;21.14
5;5;5;2;1;1;1;0.9685;21.38
5;2;5;2;1;1;1;0.9685;25.65
5;0;4;0;0;1;0;0.9665;11.49
0;0;4;0;0;1;0;0.9665;13.71
0;0;4;0;0;1;1;0.9665;15.62
5;0;4;0;0;1;1;0.9665;21.31
6;0;5;1;1;1;0;0.9663;17.6
6;0;5;2;1;1;0;0.9663;18.92
6;0;5;2;1;1;1;0.9663;20.79
6;0;5;1;1;1;1;0.9663;22.12
3;0;4;2;1;0;0;0.963;9.91
3;0;0;2;1;0;0;0.963;10.64
3;0;5;2;0;0;0;0.963;11.62
3;0;4;2;1;0;1;0.963;12.78
3;0;0;2;1;1;0;0.963;13.78
3;0;0;2;1;0;1;0.963;13.91
3;0;4;2;1;1;1;0.963;14.45
3;0;4;2;1;1;0;0.963;15.12
3;0;5;2;0;1;1;0.963;15.54
3;0;0;2;1;1;1;0.963;16.37
3;0;5;2;0;1;0;0.963;17.87
3;0;5;2;0;0;1;0.963;18.54
0;0;4;1;0;1;0;0.9622;10.83
0;0;4;1;0;1;1;0.9622;12.3
3;2;1;0;0;1;0;0.9578;5.5
3;1;1;0;0;1;0;0.9578;5.82
3;5;1;0;0;1;0;0.9578;6.08
3;2;1;0;0;1;1;0.9578;6.57
3;5;1;0;0;1;1;0.9578;6.89
3;2;1;0;1;1;1;0.9578;7.64
3;1;1;0;0;1;1;0.9578;8.43
3;2;1;0;1;1;0;0.9578;8.55
3;1;1;0;1;1;1;0.9578;11.78
3;5;1;0;1;1;1;0.9578;13.46
3;1;1;0;1;1;0;0.9578;15.67
3;5;1;0;1;1;0;0.9578;18.37
5;2;2;0;1;1;0;0.956;3.96
5;5;2;0;1;1;0;0.956;5.33
5;2;2;0;0;1;0;0.956;5.9
5;2;2;0;0;1;1;0.956;6.19
5;5;2;0;0;1;0;0.956;6.29
5;5;2;0;1;1;1;0.956;7.37
5;5;2;0;0;1;1;0.956;7.51
5;2;2;0;1;1;1;0.956;7.62
0;0;0;1;0;1;0;0.9551;1.8
0;0;0;1;0;1;1;0.9551;4.4
6;0;0;1;0;1;0;0.9551;4.55
6;0;0;1;0;1;1;0.9551;5.47
0;0;1;1;0;1;0;0.9519;2.39
0;0;1;1;0;1;1;0.9519;2.96
6;0;1;1;0;1;0;0.9519;5.5
6;0;1;1;0;1;1;0.9519;6.87
2;3;4;0;0;1;0;0.9515;13.89
2;4;4;0;0;1;0;0.9515;20.62
