#@seed 1612
#@graphSize 50
#@graphDepth 17
#@sdComp 1
#@sdComm 1.0
#@CCR 1
#@nbproc 3
#@minmk 21.8903

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
5;3;5;0;0;1;0;1.0;22.28
5;4;4;0;1;1;0;1.0;23.56
5;4;4;0;1;1;1;1.0;25.07
5;0;4;0;1;1;0;1.0;28.66
5;3;5;0;0;1;1;1.0;28.83
5;0;5;0;0;1;0;1.0;30.05
5;0;5;0;0;1;1;1.0;30.37
5;4;5;0;0;1;1;1.0;31.06
5;0;4;0;1;1;1;1.0;32.77
5;3;4;0;1;1;0;1.0;33.85
5;3;4;0;1;1;1;1.0;36.19
5;4;5;0;0;1;0;1.0;38.72
0;1;5;0;0;1;1;0.9908;23.5
0;1;4;0;1;1;1;0.9908;26.66
0;1;5;0;0;1;0;0.9908;29.58
0;1;4;0;1;1;0;0.9908;30.68
5;4;5;0;1;1;0;0.9851;31.23
5;3;5;0;1;1;0;0.9851;34.9
5;4;5;0;1;1;1;0.9851;43.7
5;3;5;0;1;1;1;0.9851;53.09
0;2;4;0;0;1;0;0.9707;26.07
0;5;4;0;0;1;1;0.9707;29.28
0;2;5;0;1;1;1;0.9707;29.72
0;2;4;0;0;1;1;0.9707;33.89
0;5;4;0;0;1;0;0.9707;36.1
0;2;5;0;1;1;0;0.9707;38.55
0;5;5;0;1;1;1;0.9707;48.71
0;5;5;0;1;1;0;0.9707;51.92
6;1;4;0;0;1;1;0.965;25.41
6;1;4;0;0;1;0;0.965;28.53
5;4;4;0;0;1;0;0.9601;22.94
5;4;4;0;0;1;1;0.9601;24.42
5;3;4;0;0;1;0;0.9601;35.43
5;3;4;0;0;1;1;0.9601;37.96
5;5;5;1;1;0;0;0.9586;22.63
5;5;5;1;1;0;1;0.9586;25.79
5;5;5;2;1;0;1;0.9586;34.76
5;2;5;1;1;0;0;0.9586;35.0
5;2;5;2;1;0;0;0.9586;35.64
5;2;5;1;1;0;1;0.9586;39.21
5;5;5;2;1;0;0;0.9586;39.77
5;2;5;2;1;0;1;0.9586;44.54
2;0;1;1;0;1;1;0.957;15.13
2;0;1;1;0;1;0;0.957;15.21
6;4;5;0;1;0;1;0.9451;27.5
6;3;5;0;1;0;1;0.9451;40.87
6;3;5;0;1;0;0;0.9451;43.14
6;4;5;0;1;0;0;0.9451;44.61
6;0;5;0;1;0;0;0.9451;48.39
6;0;5;0;1;0;1;0.9451;51.49
5;5;5;0;0;1;0;0.9382;21.65
5;2;5;0;0;1;1;0.9382;25.49
5;2;5;0;0;1;0;0.9382;28.79
5;5;5;0;0;1;1;0.9382;28.96
5;5;4;0;1;1;1;0.9382;31.88
5;2;4;0;1;1;0;0.9382;34.15
5;5;4;0;1;1;0;0.9382;34.33
5;2;4;0;1;1;1;0.9382;36.63
4;0;5;1;1;1;1;0.936;22.64
4;1;5;2;1;1;0;0.936;26.74
4;1;5;2;1;1;1;0.936;27.48
4;0;5;1;1;1;0;0.936;27.72
4;1;5;1;1;1;1;0.936;27.98
4;0;5;2;1;1;0;0.936;32.0
4;1;5;1;1;1;0;0.936;32.44
4;0;5;2;1;1;1;0.936;34.62
5;4;5;0;1;0;0;0.9351;36.53
5;3;5;0;1;0;1;0.9351;37.95
5;3;5;0;1;0;0;0.9351;43.9
5;4;5;0;1;0;1;0.9351;44.07
6;3;4;0;0;0;1;0.9342;25.44
6;4;4;0;0;0;0;0.9342;36.3
6;3;4;0;0;0;0;0.9342;36.53
6;4;4;0;0;0;1;0.9342;40.17
0;2;5;0;1;0;0;0.9328;31.45
0;2;5;0;1;0;1;0.9328;38.49
0;5;5;0;1;0;0;0.9328;39.64
5;2;5;0;1;0;0;0.9328;40.32
0;5;5;0;1;0;1;0.9328;46.82
5;2;5;0;1;0;1;0.9328;50.5
5;5;5;0;1;0;0;0.9328;53.57
5;5;5;0;1;0;1;0.9328;57.06
5;2;4;0;0;0;0;0.9305;29.04
5;2;4;0;0;0;1;0.9305;29.8
5;5;4;0;0;0;1;0.9305;32.6
5;5;4;0;0;0;0;0.9305;34.07
3;1;4;0;0;1;0;0.9304;19.7
3;1;4;0;0;1;1;0.9304;34.81
5;1;5;0;0;1;0;0.9275;23.68
5;1;4;0;1;1;0;0.9275;26.9
5;1;4;0;1;1;1;0.9275;30.27
5;1;5;0;0;1;1;0.9275;41.05
3;4;4;0;0;1;0;0.9214;16.84
1;3;4;0;0;1;0;0.9214;16.97
1;3;4;0;0;1;1;0.9214;18.57
1;4;4;0;0;1;1;0.9214;21.44
1;4;4;0;0;1;0;0.9214;22.41
3;0;4;0;0;1;0;0.9214;26.31
3;4;4;0;0;1;1;0.9214;28.23
3;0;4;0;0;1;1;0.9214;30.4
3;3;4;0;0;1;1;0.9214;30.93
3;3;4;0;0;1;0;0.9214;32.09
6;1;5;0;1;0;1;0.9197;41.18
6;1;5;0;1;0;0;0.9197;51.13
4;4;5;1;1;1;0;0.9193;17.6
4;4;5;1;1;1;1;0.9193;25.6
4;3;5;1;1;1;0;0.9193;27.96
4;4;5;2;1;1;0;0.9193;30.32
4;4;5;2;1;1;1;0.9193;30.61
4;3;5;1;1;1;1;0.9193;31.06
4;3;5;2;1;1;1;0.9193;32.22
4;3;5;2;1;1;0;0.9193;32.79
0;0;5;2;1;1;1;0.9158;25.64
0;0;5;2;1;0;0;0.9158;32.48
0;0;5;1;1;0;0;0.9158;32.78
0;0;5;2;1;1;0;0.9158;33.6
0;0;5;1;1;1;0;0.9158;35.98
0;0;5;2;1;0;1;0.9158;43.64
0;0;5;1;1;0;1;0.9158;44.13
0;0;5;1;1;1;1;0.9158;44.74
5;3;4;0;0;0;0;0.9151;22.15
5;4;4;0;0;0;0;0.9151;22.59
5;4;4;0;0;0;1;0.9151;24.43
5;3;4;0;0;0;1;0.9151;32.45
6;1;4;0;0;0;1;0.913;26.4
6;1;4;0;0;0;0;0.913;35.38
0;1;5;1;1;0;0;0.9117;27.97
0;1;5;1;1;0;1;0.9117;30.83
0;1;5;2;1;0;1;0.9117;37.35
0;1;5;2;1;0;0;0.9117;45.35
5;3;0;2;1;1;0;0.9095;18.59
5;4;0;2;1;1;1;0.9095;19.52
5;4;0;2;1;1;0;0.9095;24.31
5;4;5;2;0;1;1;0.9095;26.11
5;4;4;2;1;1;1;0.9095;27.52
5;3;4;2;1;1;1;0.9095;28.51
5;4;5;2;0;1;0;0.9095;29.33
5;3;4;2;1;1;0;0.9095;30.58
5;3;0;2;1;1;1;0.9095;31.19
5;4;4;2;1;1;0;0.9095;34.92
5;3;5;2;0;1;0;0.9095;42.83
5;3;5;2;0;1;1;0.9095;43.2
0;3;5;2;1;0;0;0.9088;22.39
0;3;5;2;1;1;1;0.9088;22.95
0;4;5;2;1;0;0;0.9088;23.03
0;4;5;2;1;0;1;0.9088;25.75
0;4;5;2;1;1;0;0.9088;27.81
0;4;5;1;1;1;1;0.9088;29.53
0;4;5;1;1;0;0;0.9088;29.58
0;4;5;2;1;1;1;0.9088;30.31
0;4;5;1;1;1;0;0.9088;31.4
0;3;5;1;1;0;1;0.9088;33.67
0;4;5;1;1;0;1;0.9088;35.15
0;3;5;1;1;0;0;0.9088;35.37
0;3;5;2;1;1;0;0.9088;35.82
0;3;5;1;1;1;1;0.9088;38.23
0;3;5;2;1;0;1;0.9088;40.88
0;3;5;1;1;1;0;0.9088;40.95
3;1;5;0;1;1;0;0.9069;37.47
3;1;5;0;1;1;1;0.9069;37.55
6;3;4;2;0;1;0;0.9028;30.47
6;4;4;2;0;1;1;0.9028;37.74
6;4;4;2;0;1;0;0.9028;37.97
6;3;4;2;0;1;1;0.9028;47.08
4;0;4;2;0;1;0;0.9026;36.05
4;0;4;2;0;1;1;0.9026;38.58
6;1;5;0;1;1;0;0.9012;27.68
6;1;5;0;1;1;1;0.9012;35.96
0;0;4;0;0;0;0;0.8981;32.42
0;0;4;0;0;0;1;0.8981;36.87
4;3;5;1;1;0;0;0.8951;17.96
4;3;5;1;1;0;1;0.8951;18.61
4;0;5;1;1;0;0;0.8951;20.78
4;0;5;2;1;0;0;0.8951;21.42
4;4;5;1;1;0;0;0.8951;24.26
4;1;5;1;1;0;0;0.8951;25.25
4;0;5;1;1;0;1;0.8951;26.1
4;4;5;1;1;0;1;0.8951;26.29
4;3;5;2;1;0;0;0.8951;26.63
4;1;5;2;1;0;0;0.8951;27.82
4;4;5;2;1;0;0;0.8951;27.83
4;1;5;2;1;0;1;0.8951;29.44
4;3;5;2;1;0;1;0.8951;30.55
4;0;5;2;1;0;1;0.8951;33.01
4;1;5;1;1;0;1;0.8951;33.56
4;4;5;2;1;0;1;0.8951;33.57
4;5;4;0;0;1;0;0.8949;21.99
4;2;4;0;0;1;0;0.8949;30.74
4;2;4;0;0;1;1;0.8949;33.01
4;5;4;0;0;1;1;0.8949;33.7
4;1;4;2;0;1;0;0.8937;36.03
4;1;4;2;0;1;1;0.8937;40.12
1;0;4;0;0;1;0;0.8924;29.25
1;0;4;0;0;1;1;0.8924;31.38
4;4;4;0;0;1;1;0.8922;23.1
4;0;4;0;0;1;1;0.8922;23.91
4;1;4;0;0;1;0;0.8922;27.07
4;1;4;0;0;1;1;0.8922;27.37
4;4;4;0;0;1;0;0.8922;28.03
4;0;4;0;0;1;0;0.8922;28.92
4;3;4;0;0;1;0;0.8922;29.24
4;3;4;0;0;1;1;0.8922;35.19
6;3;4;1;0;1;0;0.8882;15.14
6;1;5;2;1;0;0;0.8882;21.65
6;4;5;1;1;1;0;0.8882;21.73
6;1;5;1;1;0;0;0.8882;21.97
6;4;4;1;0;1;0;0.8882;25.06
6;3;5;2;1;1;0;0.8882;25.47
6;1;5;1;1;0;1;0.8882;26.82
6;3;4;1;0;1;1;0.8882;27.69
6;0;5;2;1;1;0;0.8882;27.94
6;4;4;1;0;1;1;0.8882;28.67
6;0;5;1;1;1;1;0.8882;29.09
6;4;5;1;1;1;1;0.8882;29.23
6;4;5;2;1;1;0;0.8882;29.5
6;0;5;1;1;1;0;0.8882;30.29
6;1;5;2;1;0;1;0.8882;30.41
6;1;5;1;1;1;0;0.8882;31.03
6;1;5;1;1;1;1;0.8882;31.67
6;4;5;2;1;1;1;0.8882;32.24
6;0;5;2;1;1;1;0.8882;36.23
6;3;5;1;1;1;0;0.8882;37.97
6;1;5;2;1;1;0;0.8882;39.78
6;3;5;1;1;1;1;0.8882;40.92
6;3;5;2;1;1;1;0.8882;41.12
6;1;5;2;1;1;1;0.8882;45.18
5;2;5;1;1;1;1;0.8864;27.0
5;5;5;1;1;1;0;0.8864;39.96
5;5;5;1;1;1;1;0.8864;40.61
5;5;5;2;1;1;0;0.8864;41.64
5;2;5;1;1;1;0;0.8864;43.62
5;5;5;2;1;1;1;0.8864;43.72
5;2;5;2;1;1;0;0.8864;45.23
5;2;5;2;1;1;1;0.8864;45.57
1;0;5;0;1;0;1;0.8854;26.98
1;0;5;0;1;0;0;0.8854;33.52
5;5;0;2;1;1;0;0.8851;20.26
5;5;0;2;1;1;1;0.8851;20.62
5;2;4;2;1;1;0;0.8851;20.81
5;2;5;2;0;1;1;0.8851;24.19
5;5;5;2;0;1;1;0.8851;24.97
5;2;4;2;1;1;1;0.8851;25.9
5;2;5;2;0;1;0;0.8851;26.7
