#@seed 111
#@graphSize 30
#@graphDepth 5
#@sdComp 0.1
#@sdComm 0.03
#@CCR 0.1
#@nbproc 6
#@minmk 5.6262

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
0;5;5;1;1;1;0;1.0;20.98
5;5;5;2;1;1;1;1.0;22.73
5;5;5;2;1;0;0;1.0;23.6
0;2;5;2;1;1;0;1.0;24.6
5;2;5;2;1;0;1;1.0;27.13
5;5;5;1;1;1;1;1.0;27.23
0;2;5;1;1;0;1;1.0;27.78
0;2;5;1;1;1;1;1.0;27.86
5;5;5;2;1;1;0;1.0;28.16
0;5;5;1;1;0;0;1.0;28.23
0;5;5;1;1;1;1;1.0;29.52
0;2;5;2;1;1;1;1.0;29.99
0;2;5;1;1;0;0;1.0;30.1
0;5;5;1;1;0;1;1.0;31.26
5;5;5;2;1;0;1;1.0;31.49
0;2;5;2;1;0;1;1.0;33.15
5;2;5;2;1;1;1;1.0;33.31
0;2;5;1;1;1;0;1.0;33.84
5;2;5;1;1;1;0;1.0;34.0
0;5;5;2;1;1;1;1.0;34.43
5;2;5;1;1;1;1;1.0;34.73
5;2;5;2;1;1;0;1.0;34.75
5;5;5;1;1;0;0;1.0;36.13
0;5;5;2;1;0;0;1.0;36.2
0;5;5;2;1;1;0;1.0;36.4
0;2;5;2;1;0;0;1.0;37.15
5;2;5;1;1;0;0;1.0;38.11
5;5;5;1;1;1;0;1.0;38.49
5;2;5;1;1;0;1;1.0;40.07
5;5;5;1;1;0;1;1.0;40.66
0;5;5;2;1;0;1;1.0;40.92
5;2;5;2;1;0;0;1.0;48.31
1;2;4;2;1;1;0;0.9995;17.22
1;1;0;2;1;0;0;0.9995;17.56
1;4;5;2;0;0;1;0.9995;17.88
1;2;0;2;1;0;1;0.9995;18.03
1;5;4;2;1;0;1;0.9995;18.03
1;2;0;2;1;0;0;0.9995;18.33
1;1;0;2;1;0;1;0.9995;18.82
1;5;5;2;0;0;0;0.9995;18.97
1;4;0;2;1;1;0;0.9995;19.11
1;5;0;2;1;1;0;0.9995;19.17
1;2;4;2;1;1;1;0.9995;19.31
1;4;5;2;0;0;0;0.9995;19.55
1;2;4;2;1;0;1;0.9995;19.61
1;4;5;2;0;1;0;0.9995;19.61
1;5;0;2;1;1;1;0.9995;19.82
1;4;4;2;1;0;0;0.9995;19.96
1;1;5;2;0;1;1;0.9995;20.05
1;5;0;2;1;0;0;0.9995;20.16
1;0;4;2;1;0;1;0.9995;20.76
1;3;5;2;0;1;1;0.9995;20.78
1;5;5;2;0;1;0;0.9995;20.86
1;4;0;2;1;1;1;0.9995;20.94
1;5;5;2;0;1;1;0.9995;21.69
1;0;0;2;1;1;1;0.9995;21.92
1;2;0;2;1;1;0;0.9995;21.99
1;2;5;2;0;0;0;0.9995;22.76
1;5;4;2;1;0;0;0.9995;22.95
1;4;4;2;1;0;1;0.9995;23.3
1;4;4;2;1;1;1;0.9995;23.32
1;5;4;2;1;1;0;0.9995;23.39
1;4;0;2;1;0;0;0.9995;23.55
1;5;4;2;1;1;1;0.9995;23.77
1;2;4;2;1;0;0;0.9995;23.8
1;1;4;2;1;0;1;0.9995;23.9
1;0;0;2;1;1;0;0.9995;23.92
1;0;5;2;0;1;0;0.9995;24.0
1;5;5;2;0;0;1;0.9995;24.12
1;3;4;2;1;0;0;0.9995;24.17
1;3;0;2;1;1;0;0.9995;24.49
1;1;0;2;1;1;1;0.9995;24.56
1;1;4;2;1;1;0;0.9995;24.58
1;3;0;2;1;0;0;0.9995;24.7
