#@seed 2694
#@graphSize 15
#@graphDepth 5
#@sdComp 1
#@sdComm 1.0
#@CCR 10
#@nbproc 3
#@minmk 9.6203

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
0;1;0;2;0;1;0;1.0;2.09
6;1;0;2;0;1;0;1.0;2.13
0;1;0;2;0;1;1;1.0;2.29
6;1;0;2;0;1;1;1.0;2.59
6;1;4;2;0;1;0;1.0;2.76
6;1;4;2;0;1;1;1.0;3.05
0;1;4;2;0;1;0;1.0;4.87
0;1;4;2;0;1;1;1.0;5.45
2;0;1;2;0;1;0;0.9984;1.48
6;0;0;2;1;1;0;0.9984;1.7
0;5;4;2;1;1;0;0.9984;1.81
0;2;4;2;1;1;0;0.9984;1.85
6;0;4;2;1;1;0;0.9984;1.97
0;2;4;2;1;1;1;0.9984;2.0
6;0;4;2;1;1;1;0.9984;2.18
0;5;5;2;0;1;0;0.9984;2.2
6;2;5;2;0;1;0;0.9984;2.35
6;5;5;2;0;1;0;0.9984;2.35
0;5;4;2;1;1;1;0.9984;2.36
6;0;0;2;1;1;1;0.9984;2.44
6;5;5;2;0;1;1;0.9984;2.89
0;0;0;2;1;1;0;0.9984;2.98
0;2;0;2;1;1;0;0.9984;2.99
0;5;5;2;0;1;1;0.9984;3.0
0;5;0;2;1;1;0;0.9984;3.08
0;5;0;2;1;1;1;0.9984;3.28
6;2;0;2;1;1;0;0.9984;3.29
0;2;0;2;1;1;1;0.9984;3.3
6;5;0;2;1;1;0;0.9984;3.3
0;0;0;2;1;1;1;0.9984;3.33
2;0;1;2;0;1;1;0.9984;3.45
6;2;0;2;1;1;1;0.9984;3.6
6;5;0;2;1;1;1;0.9984;3.72
0;0;4;2;1;1;0;0.9984;3.75
6;5;4;2;1;1;0;0.9984;3.84
0;0;5;2;0;1;1;0.9984;3.89
0;2;5;2;0;1;0;0.9984;4.0
6;5;4;2;1;1;1;0.9984;4.08
0;0;4;2;1;1;1;0.9984;4.37
6;2;5;2;0;1;1;0.9984;4.41
0;2;5;2;0;1;1;0.9984;4.48
0;0;5;2;0;1;0;0.9984;4.64
6;0;5;2;0;1;0;0.9984;4.7
6;0;5;2;0;1;1;0.9984;4.75
6;2;4;2;1;1;0;0.9984;6.16
6;2;4;2;1;1;1;0.9984;7.33
4;5;0;1;0;0;0;0.9904;0.64
4;5;0;1;0;1;0;0.9904;0.65
4;4;0;1;0;1;0;0.9904;0.71
4;3;0;1;0;1;0;0.9904;0.82
4;4;0;1;0;1;1;0.9904;0.92
4;0;0;1;0;1;1;0.9904;0.94
4;5;0;1;0;1;1;0.9904;0.98
0;1;0;2;0;0;0;0.9904;0.99
3;4;4;1;0;0;0;0.9904;0.99
4;5;0;1;0;0;1;0.9904;1.02
6;0;0;2;0;1;0;0.9904;1.11
6;2;0;2;0;0;0;0.9904;1.14
3;4;4;1;0;0;1;0.9904;1.16
4;0;0;1;0;1;0;0.9904;1.16
4;3;0;1;0;0;0;0.9904;1.25
4;1;0;1;0;1;0;0.9904;1.28
0;3;4;1;1;0;0;0.9904;1.29
0;3;4;1;1;1;0;0.9904;1.31
