#@seed 1495
#@graphSize 30
#@graphDepth 10
#@sdComp 1
#@sdComm 0.01
#@CCR 0.1
#@nbproc 6
#@minmk 2.7156

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
2;0;0;1;0;1;0;1.0;11.52
2;0;0;1;0;0;1;1.0;12.76
2;0;0;1;0;1;1;1.0;12.84
2;0;0;1;0;0;0;1.0;19.45
0;2;0;1;0;0;0;0.9926;2.88
4;3;0;1;0;1;0;0.9926;3.17
4;5;0;1;0;1;0;0.9926;3.19
5;5;0;1;0;0;0;0.9926;3.32
5;2;0;1;0;0;0;0.9926;3.34
6;5;0;1;0;0;0;0.9926;3.4
0;2;0;1;0;0;1;0.9926;3.44
4;5;0;1;0;0;0;0.9926;3.5
0;2;0;1;0;1;0;0.9926;3.53
0;2;0;1;0;1;1;0.9926;3.6
4;5;0;1;0;0;1;0.9926;3.67
4;3;0;1;0;0;1;0.9926;3.7
4;4;0;1;0;1;1;0.9926;3.77
6;5;0;1;0;0;1;0.9926;3.87
5;2;0;1;0;1;0;0.9926;3.97
5;2;0;1;0;0;1;0.9926;3.99
5;2;0;1;0;1;1;0.9926;4.02
4;5;0;1;0;1;1;0.9926;4.04
0;5;0;1;0;0;0;0.9926;4.13
3;0;0;1;0;1;0;0.9926;4.19
6;5;0;1;0;1;1;0.9926;4.54
4;4;0;1;0;1;0;0.9926;4.68
6;5;0;1;0;1;0;0.9926;4.81
3;0;0;1;0;0;0;0.9926;4.95
4;3;0;1;0;0;0;0.9926;5.05
4;1;0;1;0;0;0;0.9926;5.54
3;1;0;1;0;0;0;0.9926;5.73
3;0;0;1;0;0;1;0.9926;5.8
3;1;0;1;0;1;0;0.9926;5.83
3;0;0;1;0;1;1;0.9926;5.89
4;2;0;1;0;0;0;0.9926;5.92
4;0;0;1;0;0;0;0.9926;5.96
0;5;0;1;0;1;0;0.9926;6.06
4;4;0;1;0;0;0;0.9926;6.08
4;2;0;1;0;1;0;0.9926;6.13
4;0;0;1;0;1;0;0.9926;6.14
4;1;0;1;0;1;0;0.9926;6.2
6;2;4;1;0;0;0;0.9926;6.2
0;5;0;1;0;0;1;0.9926;6.38
5;5;0;1;0;0;1;0.9926;6.4
5;5;0;1;0;1;1;0.9926;6.41
6;2;0;1;0;0;0;0.9926;6.52
4;0;4;1;0;1;0;0.9926;6.57
5;5;0;1;0;1;0;0.9926;6.62
6;2;0;1;0;1;0;0.9926;6.66
3;1;0;1;0;0;1;0.9926;6.69
0;2;4;1;0;1;0;0.9926;6.78
0;5;0;1;0;1;1;0.9926;6.89
3;1;0;1;0;1;1;0.9926;6.9
4;2;0;1;0;0;1;0.9926;6.93
4;4;0;1;0;0;1;0.9926;6.95
0;2;4;1;0;1;1;0.9926;6.97
4;1;0;1;0;0;1;0.9926;6.98
4;0;0;1;0;0;1;0.9926;7.0
4;1;0;1;0;1;1;0.9926;7.06
6;2;0;1;0;1;1;0.9926;7.07
4;2;0;1;0;1;1;0.9926;7.08
4;0;0;1;0;1;1;0.9926;7.12
0;3;0;1;1;0;1;0.9926;7.41
4;0;4;1;0;1;1;0.9926;7.43
