#@seed 2973
#@graphSize 100
#@graphDepth 34
#@sdComp 0.1
#@sdComm 0.03
#@CCR 0.1
#@nbproc 6
#@minmk 33.761

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
6;0;5;1;1;1;0;1.0;201.44
6;0;5;1;1;0;0;1.0;211.85
6;0;5;2;1;0;1;1.0;214.76
6;0;5;1;1;0;1;1.0;225.07
6;0;5;2;1;1;0;1.0;231.2
6;0;5;2;1;0;0;1.0;234.3
6;0;5;2;1;1;1;1.0;247.33
6;0;5;1;1;1;1;1.0;256.12
6;1;5;2;1;0;0;0.9998;214.78
6;1;5;1;1;0;0;0.9998;215.72
6;1;5;2;1;0;1;0.9998;220.2
6;1;5;1;1;0;1;0.9998;254.65
0;2;0;1;0;0;0;0.9997;42.33
6;5;0;1;0;0;0;0.9997;47.42
0;2;0;1;0;1;1;0.9997;49.45
0;2;0;1;0;1;0;0.9997;50.12
0;5;0;1;0;1;0;0.9997;50.27
0;5;0;1;0;0;0;0.9997;53.1
0;5;0;1;0;0;1;0.9997;56.75
0;5;0;1;0;1;1;0.9997;56.75
6;2;0;1;0;0;0;0.9997;56.82
0;2;0;1;0;0;1;0.9997;58.21
6;2;0;1;0;1;0;0.9997;60.67
6;2;0;1;0;0;1;0.9997;64.59
6;2;0;1;0;1;1;0.9997;66.04
6;5;0;1;0;1;0;0.9997;68.93
6;5;0;1;0;0;1;0.9997;69.56
6;5;0;1;0;1;1;0.9997;76.6
0;5;4;1;0;0;0;0.9997;120.12
0;2;4;1;0;1;1;0.9997;137.4
0;2;4;1;0;1;0;0.9997;144.14
0;5;4;1;0;1;0;0.9997;144.41
0;5;4;1;0;1;1;0.9997;146.69
0;5;4;1;0;0;1;0.9997;147.37
0;2;4;1;0;0;1;0.9997;153.75
0;2;4;1;0;0;0;0.9997;159.7
2;0;1;1;0;1;0;0.9996;154.97
2;0;1;1;0;0;0;0.9996;172.18
2;0;1;1;0;0;1;0.9996;190.52
2;0;1;1;0;1;1;0.9996;214.94
0;3;0;1;0;1;0;0.9986;36.55
0;4;0;1;0;0;0;0.9986;38.46
0;3;0;1;0;1;1;0.9986;40.09
6;4;0;1;0;0;0;0.9986;45.13
6;3;0;1;0;0;1;0.9986;47.22
0;3;0;1;0;0;0;0.9986;51.02
6;3;0;1;0;1;0;0.9986;51.22
6;3;0;1;0;1;1;0.9986;53.88
0;3;0;1;0;0;1;0.9986;54.41
6;4;0;1;0;0;1;0.9986;59.94
0;4;0;1;0;1;0;0.9986;60.28
6;3;0;1;0;0;0;0.9986;62.17
6;4;0;1;0;1;1;0.9986;63.03
0;4;0;1;0;0;1;0.9986;66.15
0;4;0;1;0;1;1;0.9986;68.17
6;4;0;1;0;1;0;0.9986;72.01
0;4;4;1;0;1;0;0.9986;105.28
0;4;4;1;0;0;0;0.9986;116.04
0;4;4;1;0;0;1;0.9986;121.47
0;3;4;1;0;1;1;0.9986;135.88
0;4;4;1;0;1;1;0.9986;137.93
0;3;4;1;0;0;1;0.9986;149.16
0;3;4;1;0;0;0;0.9986;154.4
0;3;4;1;0;1;0;0.9986;165.72
5;5;0;1;0;0;0;0.9984;45.43
5;5;0;1;0;1;1;0.9984;57.25
5;2;0;1;0;1;1;0.9984;60.96
5;2;0;1;0;1;0;0.9984;61.15
5;2;0;1;0;0;1;0.9984;61.89
5;2;0;1;0;0;0;0.9984;64.49
5;5;0;1;0;1;0;0.9984;67.24
5;5;0;1;0;0;1;0.9984;73.76
6;3;4;1;0;1;0;0.9984;122.59
6;4;4;1;0;1;1;0.9984;131.11
6;3;4;1;0;0;0;0.9984;134.78
6;4;4;1;0;1;0;0.9984;139.32
6;4;4;1;0;0;1;0.9984;143.11
6;3;4;1;0;0;1;0.9984;147.22
6;4;4;1;0;0;0;0.9984;162.67
6;3;4;1;0;1;1;0.9984;165.01
3;2;5;1;1;1;1;0.9984;136.31
3;5;5;2;1;1;0;0.9984;150.39
3;5;5;2;1;0;0;0.9984;156.98
3;5;5;1;1;0;1;0.9984;162.3
3;2;5;1;1;1;0;0.9984;165.37
3;5;5;2;1;1;1;0.9984;168.37
3;2;5;2;1;1;1;0.9984;172.06
3;5;5;1;1;1;0;0.9984;174.32
3;2;5;1;1;0;0;0.9984;175.19
3;5;5;2;1;0;1;0.9984;179.48
3;2;5;2;1;1;0;0.9984;185.09
3;2;5;1;1;0;1;0.9984;187.31
3;2;5;2;1;0;0;0.9984;196.57
3;2;5;2;1;0;1;0.9984;196.78
3;5;5;1;1;0;0;0.9984;201.61
3;5;5;1;1;1;1;0.9984;205.39
6;3;5;1;1;1;1;0.9981;194.49
6;4;5;2;1;1;1;0.9981;205.74
6;3;5;2;1;0;1;0.9981;207.31
6;3;5;2;1;0;0;0.9981;209.92
6;3;5;1;1;1;0;0.9981;210.99
6;4;5;2;1;1;0;0.9981;213.9
6;3;5;2;1;1;1;0.9981;217.85
6;4;5;1;1;1;0;0.9981;227.86
6;3;5;2;1;1;0;0.9981;229.94
6;3;5;1;1;0;1;0.9981;233.72
6;4;5;1;1;0;0;0.9981;241.81
6;3;5;1;1;0;0;0.9981;242.01
6;4;5;1;1;0;1;0.9981;249.31
6;4;5;1;1;1;1;0.9981;253.75
6;4;5;2;1;0;0;0.9981;263.54
6;4;5;2;1;0;1;0.9981;278.11
6;1;5;1;1;1;1;0.9981;226.68
6;1;5;1;1;1;0;0.9981;231.41
6;1;5;2;1;1;0;0.9981;232.79
6;1;5;2;1;1;1;0.9981;256.04
4;0;5;1;1;0;1;0.998;164.47
4;0;5;1;1;0;0;0.998;164.8
4;2;5;2;1;1;0;0.998;167.85
4;2;5;2;1;0;0;0.998;172.94
4;0;5;2;1;0;1;0.998;179.81
4;5;5;2;1;1;0;0.998;182.83
4;0;5;1;1;1;0;0.998;183.9
4;5;5;2;1;0;1;0.998;185.23
4;5;5;1;1;0;1;0.998;185.69
4;5;5;1;1;1;1;0.998;188.02
4;0;5;2;1;1;0;0.998;191.47
4;5;5;1;1;1;0;0.998;193.24
4;0;5;2;1;1;1;0.998;195.98
4;2;5;1;1;0;0;0.998;207.47
4;5;5;1;1;0;0;0.998;210.57
4;2;5;2;1;1;1;0.998;211.11
4;0;5;2;1;0;0;0.998;217.83
4;2;5;2;1;0;1;0.998;220.21
4;0;5;1;1;1;1;0.998;226.61
4;2;5;1;1;1;0;0.998;229.2
4;5;5;2;1;1;1;0.998;230.98
4;2;5;1;1;1;1;0.998;240.24
4;5;5;2;1;0;0;0.998;240.9
4;2;5;1;1;0;1;0.998;249.2
0;0;0;1;0;0;1;0.9976;40.71
0;0;0;1;0;0;0;0.9976;42.65
0;0;0;1;0;1;0;0.9976;43.06
6;0;0;1;0;1;1;0.9976;44.7
6;0;0;1;0;0;1;0.9976;45.49
6;0;0;1;0;1;0;0.9976;46.01
0;0;0;1;0;1;1;0.9976;55.64
6;0;0;1;0;0;0;0.9976;57.25
5;2;5;2;1;0;1;0.9976;191.93
5;2;5;1;1;1;1;0.9976;194.26
5;2;5;2;1;1;0;0.9976;201.63
5;2;5;2;1;0;0;0.9976;210.25
5;2;5;1;1;1;0;0.9976;212.69
5;5;5;1;1;1;1;0.9976;218.95
5;5;5;2;1;1;1;0.9976;219.22
5;5;5;1;1;1;0;0.9976;222.08
5;5;5;1;1;0;0;0.9976;224.64
5;5;5;2;1;1;0;0.9976;226.7
5;2;5;1;1;0;1;0.9976;227.22
5;2;5;2;1;1;1;0.9976;227.31
5;5;5;2;1;0;1;0.9976;228.08
5;5;5;2;1;0;0;0.9976;228.64
5;5;5;1;1;0;1;0.9976;239.26
5;2;5;1;1;0;0;0.9976;240.31
2;0;0;1;0;0;0;0.997;134.12
2;0;0;1;0;1;0;0.997;172.73
2;0;0;1;0;0;1;0.997;180.92
2;0;0;1;0;1;1;0.997;185.0
4;1;5;2;1;1;1;0.9962;198.55
