#@seed 3251
#@graphSize 50
#@graphDepth 8
#@sdComp 0.1
#@sdComm 1.0
#@CCR 1
#@nbproc 6
#@minmk 18.1554

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
0;3;5;0;1;1;1;1.0;91.13
0;3;5;0;1;1;0;1.0;100.73
0;4;5;0;1;1;1;1.0;105.58
0;4;5;0;1;1;0;1.0;109.96
3;0;0;0;0;1;0;0.9951;17.73
3;0;0;0;0;1;1;0.9951;17.87
3;4;0;0;0;1;1;0.9951;17.92
3;1;0;0;0;1;0;0.9951;18.55
3;2;0;0;0;1;1;0.9951;18.99
3;2;0;0;0;1;0;0.9951;19.01
3;5;0;0;0;1;0;0.9951;19.16
3;3;0;0;0;1;1;0.9951;19.39
3;3;0;0;0;1;0;0.9951;19.61
3;5;0;0;0;1;1;0.9951;20.79
3;4;0;0;0;1;0;0.9951;22.07
3;1;0;0;0;1;1;0.9951;25.4
0;4;4;0;0;1;1;0.9856;81.49
0;0;4;0;0;1;0;0.9856;83.92
0;0;4;0;0;1;1;0.9856;84.68
0;3;4;0;0;1;0;0.9856;86.32
0;4;4;0;0;1;0;0.9856;88.71
0;3;4;0;0;1;1;0.9856;89.53
0;1;4;0;0;1;0;0.9856;93.11
0;1;4;0;0;1;1;0.9856;94.73
0;1;5;0;1;1;0;0.9856;102.18
0;1;5;0;1;1;1;0.9856;103.32
0;2;5;0;1;1;1;0.9856;103.45
0;0;5;0;1;1;0;0.9856;105.68
0;2;5;0;1;1;0;0.9856;106.66
0;5;5;0;1;1;0;0.9856;118.31
0;0;5;0;1;1;1;0.9856;122.12
0;5;5;0;1;1;1;0.9856;122.71
0;0;5;1;1;1;0;0.9735;74.55
0;0;5;2;1;1;0;0.9735;82.73
0;0;5;2;1;1;1;0.9735;83.88
0;0;5;1;1;1;1;0.9735;86.26
0;0;1;1;0;1;0;0.9676;11.31
0;0;0;1;0;1;0;0.9676;11.93
0;3;0;1;0;1;1;0.9676;12.46
6;3;0;1;0;1;0;0.9676;12.64
6;0;0;1;0;1;0;0.9676;12.74
0;1;0;1;0;1;0;0.9676;12.88
6;1;1;1;0;1;0;0.9676;13.48
6;4;0;1;0;1;0;0.9676;13.53
6;1;0;1;0;1;0;0.9676;13.83
0;4;0;1;0;1;0;0.9676;13.85
0;0;1;1;0;1;1;0.9676;14.39
0;3;0;1;0;1;0;0.9676;14.41
0;4;0;1;0;1;1;0.9676;14.41
0;1;1;1;0;1;0;0.9676;14.45
6;3;1;1;0;1;0;0.9676;14.84
6;1;0;1;0;1;1;0.9676;14.92
6;0;0;1;0;1;1;0.9676;15.27
0;0;0;1;0;1;1;0.9676;15.45
0;1;0;1;0;1;1;0.9676;15.85
0;4;1;1;0;1;0;0.9676;16.07
0;3;1;1;0;1;0;0.9676;16.29
6;4;0;1;0;1;1;0.9676;16.32
6;3;0;1;0;1;1;0.9676;16.45
6;3;1;1;0;1;1;0.9676;17.48
0;3;1;1;0;1;1;0.9676;18.74
0;4;1;1;0;1;1;0.9676;19.82
6;1;1;1;0;1;1;0.9676;19.89
0;1;1;1;0;1;1;0.9676;20.82
6;0;1;1;0;1;0;0.9676;21.12
6;4;1;1;0;1;0;0.9676;21.3
6;4;1;1;0;1;1;0.9676;23.49
6;0;1;1;0;1;1;0.9676;23.6
0;2;5;2;1;1;1;0.9676;63.99
0;5;5;2;1;1;1;0.9676;68.45
0;5;5;1;1;1;0;0.9676;72.28
0;5;5;1;1;1;1;0.9676;74.97
0;5;5;2;1;1;0;0.9676;75.23
0;2;5;1;1;1;0;0.9676;77.56
0;2;5;2;1;1;0;0.9676;82.86
0;2;5;1;1;1;1;0.9676;84.38
0;1;5;2;1;1;1;0.9637;64.24
0;4;5;1;1;1;0;0.9637;65.51
0;1;5;2;1;1;0;0.9637;68.12
0;3;5;2;1;1;0;0.9637;73.28
0;4;5;2;1;1;0;0.9637;80.08
