#@seed 1817
#@graphSize 15
#@graphDepth 5
#@sdComp 0.3
#@sdComm 10.0
#@CCR 10
#@nbproc 6
#@minmk 12.0291

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
1;5;2;2;1;1;0;1.0;1.24
1;2;2;2;0;1;0;1.0;1.29
1;0;2;2;1;1;0;1.0;1.33
1;5;2;2;1;1;1;1.0;1.59
1;5;2;2;0;1;1;1.0;1.6
1;2;2;2;0;1;1;1.0;1.68
1;2;2;2;1;1;0;1.0;1.68
1;2;2;2;1;1;1;1.0;1.68
1;0;2;2;0;1;1;1.0;1.75
1;5;2;2;0;1;0;1.0;1.78
1;0;2;2;0;1;0;1.0;2.24
1;3;2;2;0;1;0;1.0;2.51
1;3;2;2;1;1;0;1.0;2.51
1;0;2;2;1;1;1;1.0;2.52
1;1;2;2;1;1;0;1.0;2.52
1;1;2;2;0;1;0;1.0;2.54
1;4;2;2;1;1;0;1.0;2.54
1;4;2;2;0;1;0;1.0;2.64
1;1;2;2;1;1;1;1.0;3.02
1;3;2;2;0;1;1;1.0;3.06
1;4;2;2;0;1;1;1.0;3.06
1;4;2;2;1;1;1;1.0;3.06
1;3;2;2;1;1;1;1.0;3.07
1;1;2;2;0;1;1;1.0;3.11
1;5;2;1;1;1;0;0.9406;0.71
1;5;2;1;0;1;0;0.9406;0.73
1;5;2;1;0;1;1;0.9406;0.89
1;5;2;1;1;1;1;0.9406;0.91
1;3;2;1;0;1;0;0.9406;1.38
1;4;2;1;1;1;0;0.9406;1.38
1;0;2;1;1;1;0;0.9406;1.39
1;1;2;1;0;1;0;0.9406;1.39
1;3;2;1;1;1;0;0.9406;1.39
1;4;2;1;0;1;0;0.9406;1.4
1;0;2;1;0;1;0;0.9406;1.41
1;1;2;1;1;1;0;0.9406;1.41
1;2;2;1;0;1;0;0.9406;1.41
1;2;2;1;1;1;0;0.9406;1.41
1;4;2;1;0;1;1;0.9406;1.71
1;3;2;1;0;1;1;0.9406;1.72
1;3;2;1;1;1;1;0.9406;1.72
1;4;2;1;1;1;1;0.9406;1.72
1;1;2;1;0;1;1;0.9406;1.73
1;2;2;1;0;1;1;0.9406;1.73
1;0;2;1;0;1;1;0.9406;1.74
1;1;2;1;1;1;1;0.9406;1.76
1;2;2;1;1;1;1;0.9406;1.76
1;0;2;1;1;1;1;0.9406;1.83
4;3;2;2;0;1;0;0.9365;1.46
4;3;2;2;1;1;0;0.9365;1.46
4;5;2;2;1;1;0;0.9365;1.56
4;3;2;2;1;1;1;0.9365;1.99
4;2;2;2;1;1;0;0.9365;2.02
4;2;2;2;1;1;1;0.9365;2.03
4;5;2;2;1;1;1;0.9365;2.68
4;1;2;2;1;1;0;0.9365;2.85
4;1;2;2;0;1;0;0.9365;2.87
4;2;2;2;0;1;0;0.9365;2.9
4;5;2;2;0;1;0;0.9365;3.22
4;4;2;2;0;1;0;0.9365;3.39
4;0;2;2;1;1;0;0.9365;3.41
4;0;2;2;0;1;0;0.9365;3.56
4;2;2;2;0;1;1;0.9365;3.71
4;3;2;2;0;1;1;0.9365;3.72
4;1;2;2;0;1;1;0.9365;3.77
4;1;2;2;1;1;1;0.9365;3.79
4;0;2;2;0;1;1;0.9365;3.83
4;5;2;2;0;1;1;0.9365;3.83
4;4;2;2;1;1;0;0.9365;4.06
4;0;2;2;1;1;1;0.9365;4.71
4;4;2;2;1;1;1;0.9365;4.91
4;4;2;2;0;1;1;0.9365;6.24
2;0;2;2;1;1;0;0.9365;6.6
2;0;2;2;0;1;0;0.9365;6.89
2;0;2;2;0;1;1;0.9365;7.07
2;0;2;2;1;1;1;0.9365;7.18
5;5;0;2;1;0;0;0.5643;2.4
5;4;0;2;1;0;1;0.5643;2.7
5;1;4;2;1;0;0;0.5643;2.72
5;2;4;2;1;0;0;0.5643;2.78
5;0;4;2;1;0;0;0.5643;2.82
5;2;4;2;1;1;0;0.5643;2.84
5;4;0;2;1;1;1;0.5643;2.86
5;4;0;2;1;1;0;0.5643;3.03
5;2;4;2;1;0;1;0.5643;3.06
5;3;4;2;1;0;1;0.5643;3.07
5;0;4;2;1;1;1;0.5643;3.11
5;2;4;2;1;1;1;0.5643;3.13
5;3;0;2;1;0;1;0.5643;3.25
5;5;4;2;1;0;0;0.5643;3.26
5;1;0;2;1;0;1;0.5643;3.28
5;1;4;2;1;0;1;0.5643;3.31
5;5;5;2;0;0;0;0.5643;3.37
5;1;5;2;0;1;0;0.5643;3.43
5;2;0;2;1;0;0;0.5643;3.57
5;5;4;2;1;1;1;0.5643;3.57
5;1;5;2;0;0;1;0.5643;3.62
5;4;5;2;0;0;0;0.5643;3.69
5;1;5;2;0;1;1;0.5643;3.73
5;3;0;2;1;0;0;0.5643;3.77
5;1;5;2;0;0;0;0.5643;3.83
5;3;5;2;0;0;0;0.5643;3.86
5;3;0;2;1;1;0;0.5643;3.88
5;4;5;2;0;0;1;0.5643;3.89
5;4;0;2;1;0;0;0.5643;4.09
5;0;4;2;1;1;0;0.5643;4.44
5;0;0;2;1;0;0;0.5643;4.59
5;2;0;2;1;0;1;0.5643;4.64
5;1;0;2;1;0;0;0.5643;4.66
5;2;0;2;1;1;0;0.5643;4.68
5;0;0;2;1;1;0;0.5643;4.74
5;5;0;2;1;1;0;0.5643;4.75
5;1;0;2;1;1;0;0.5643;4.79
5;5;4;2;1;0;1;0.5643;4.8
5;1;4;2;1;1;1;0.5643;4.81
5;5;5;2;0;0;1;0.5643;4.87
5;1;4;2;1;1;0;0.5643;5.01
5;0;0;2;1;0;1;0.5643;5.08
5;5;0;2;1;0;1;0.5643;5.14
5;3;4;2;1;0;0;0.5643;5.17
5;0;0;2;1;1;1;0.5643;5.23
