#@seed 1288
#@graphSize 100
#@graphDepth 34
#@sdComp 1
#@sdComm 1.0
#@CCR 1
#@nbproc 3
#@minmk 44.7442

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
2;0;1;1;0;1;0;1.0;77.04
2;0;1;1;0;1;1;1.0;95.68
2;0;1;1;0;0;1;0.9542;96.76
2;0;1;1;0;0;0;0.9542;104.51
6;1;5;1;1;0;0;0.9426;120.83
6;1;5;1;1;0;1;0.9426;133.06
6;1;5;2;1;0;1;0.9426;142.45
6;1;5;2;1;0;0;0.9426;153.95
6;0;5;1;1;0;0;0.9379;124.26
6;0;5;2;1;0;0;0.9379;143.92
6;0;5;1;1;0;1;0.9379;152.05
6;0;5;2;1;0;1;0.9379;163.27
3;3;0;1;0;1;0;0.9361;33.34
3;4;0;1;0;1;0;0.9361;34.52
3;4;0;1;0;1;1;0.9361;39.49
3;3;0;1;0;1;1;0.9361;50.8
3;0;0;1;1;1;0;0.9361;102.03
3;0;4;1;1;1;0;0.9361;102.75
3;0;4;1;1;1;1;0.9361;118.95
3;0;0;1;1;1;1;0.9361;120.25
3;0;5;1;0;1;0;0.9361;125.07
3;0;5;1;0;1;1;0.9361;135.6
3;0;0;1;0;1;0;0.9358;22.73
3;0;0;1;0;1;1;0.9358;26.02
3;1;0;1;0;1;1;0.9358;26.31
3;1;0;1;0;1;0;0.9358;40.28
3;0;4;1;0;1;0;0.9285;71.32
3;0;4;1;0;1;1;0.9285;93.17
4;0;4;1;0;1;1;0.9276;80.18
4;0;4;1;0;1;0;0.9276;95.46
5;0;0;1;0;0;0;0.9258;38.08
5;0;0;1;0;0;1;0.9258;53.44
5;0;0;1;0;1;0;0.9255;31.96
5;0;0;1;0;1;1;0.9255;37.26
5;1;0;1;1;1;0;0.9241;89.84
5;1;0;1;1;1;1;0.9241;111.47
5;1;4;1;1;1;0;0.9241;113.91
5;1;5;1;0;1;1;0.9241;119.16
5;1;5;1;0;1;0;0.9241;128.62
5;1;4;1;1;1;1;0.9241;149.14
5;3;0;1;1;1;0;0.9205;75.15
5;4;0;1;1;1;0;0.9205;76.07
5;3;0;1;1;1;1;0.9205;79.84
5;4;4;1;1;1;0;0.9205;101.54
5;4;4;1;1;1;1;0.9205;103.3
5;3;5;1;0;1;0;0.9205;117.8
5;4;0;1;1;1;1;0.9205;119.59
5;4;5;1;0;1;1;0.9205;120.86
5;3;4;1;1;1;1;0.9205;128.21
5;3;4;1;1;1;0;0.9205;128.28
5;3;5;1;0;1;1;0.9205;135.37
5;4;5;1;0;1;0;0.9205;144.48
