#@seed 677
#@graphSize 50
#@graphDepth 8
#@sdComp 0.3
#@sdComm 1.0
#@CCR 1
#@nbproc 6
#@minmk 14.4158

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
5;1;5;0;0;1;0;1.0;40.82
5;1;4;0;1;1;1;1.0;49.6
5;1;4;0;1;1;0;1.0;50.97
5;1;5;0;0;1;1;1.0;56.37
3;2;5;0;1;0;0;0.9837;56.63
3;2;5;0;1;0;1;0.9837;66.75
3;5;5;0;1;0;1;0.9837;67.26
3;5;5;0;1;0;0;0.9837;82.13
3;2;4;0;0;0;1;0.9788;38.25
3;5;4;0;0;0;1;0.9788;46.08
3;2;4;0;0;0;0;0.9788;47.12
4;3;5;0;1;0;0;0.9788;51.85
4;4;5;0;1;0;1;0.9788;53.19
3;0;4;0;0;0;1;0.9788;54.48
3;0;4;0;0;0;0;0.9788;58.73
4;3;5;0;1;0;1;0.9788;60.16
3;5;4;0;0;0;0;0.9788;60.53
4;0;5;0;1;0;1;0.9788;76.33
4;4;5;0;1;0;0;0.9788;78.06
4;0;5;0;1;0;0;0.9788;80.56
2;0;1;1;0;1;0;0.9565;36.38
2;0;1;1;0;1;1;0.9565;46.62
0;2;5;0;1;0;0;0.9556;78.23
0;2;5;0;1;0;1;0.9556;89.95
0;5;5;0;1;0;1;0.9556;95.11
0;5;5;0;1;1;1;0.9556;102.86
0;5;5;0;1;0;0;0.9556;105.94
0;5;5;0;1;1;0;0.9556;111.15
0;2;5;0;1;1;1;0.9556;111.88
0;2;5;0;1;1;0;0.9556;115.84
4;1;5;0;1;0;0;0.955;76.45
4;1;5;0;1;0;1;0.955;83.08
3;0;5;0;1;0;0;0.952;58.96
3;0;5;0;1;0;1;0.952;68.1
3;1;4;0;0;0;0;0.9509;39.56
3;3;4;0;0;0;1;0.9509;40.5
3;4;4;0;0;0;0;0.9509;42.45
3;1;5;0;1;0;1;0.9509;48.56
3;1;4;0;0;0;1;0.9509;52.65
3;3;4;0;0;0;0;0.9509;54.62
3;4;4;0;0;0;1;0.9509;59.77
3;1;5;0;1;0;0;0.9509;71.8
2;0;0;1;0;0;0;0.9474;27.63
2;0;0;1;0;1;0;0.9474;36.11
2;0;0;1;0;0;1;0.9474;41.81
2;0;0;1;0;1;1;0.9474;43.9
4;1;4;0;1;1;0;0.9387;39.64
4;4;4;0;1;1;1;0.9387;40.42
4;2;5;0;0;1;0;0.9387;42.81
4;4;5;0;0;1;0;0.9387;43.05
4;0;5;0;0;1;1;0.9387;43.15
4;5;4;0;1;1;1;0.9387;43.38
4;5;5;0;0;1;0;0.9387;43.56
4;2;5;0;0;1;1;0.9387;49.9
4;0;4;0;1;1;0;0.9387;49.91
4;3;5;0;0;1;1;0.9387;50.07
4;4;4;0;1;1;0;0.9387;54.48
4;2;4;0;1;1;0;0.9387;55.16
4;1;4;0;1;1;1;0.9387;57.38
4;3;4;0;1;1;1;0.9387;58.02
4;0;5;0;0;1;0;0.9387;58.26
4;4;5;0;0;1;1;0.9387;59.0
4;3;5;0;0;1;0;0.9387;61.09
4;5;4;0;1;1;0;0.9387;63.44
4;5;5;0;0;1;1;0.9387;64.91
4;2;4;0;1;1;1;0.9387;65.88
4;1;5;0;0;1;0;0.9387;68.12
4;0;4;0;1;1;1;0.9387;68.19
4;3;4;0;1;1;0;0.9387;68.34
4;1;5;0;0;1;1;0.9387;73.31
6;1;4;1;0;0;1;0.938;39.81
