#@seed 2318
#@graphSize 30
#@graphDepth 5
#@sdComp 1
#@sdComm 3.0
#@CCR 10
#@nbproc 3
#@minmk 24.721

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
0;5;0;2;0;1;0;1.0;2.84
6;2;0;2;0;1;0;1.0;3.24
6;5;0;2;0;1;0;1.0;3.49
6;5;0;2;0;1;1;1.0;5.07
0;2;0;2;0;1;1;1.0;5.13
0;2;0;2;0;1;0;1.0;5.4
5;2;0;2;0;1;0;1.0;6.03
5;2;0;2;0;1;1;1.0;6.18
5;5;0;2;0;1;0;1.0;6.27
0;5;0;2;0;1;1;1.0;6.43
6;2;0;2;0;1;1;1.0;7.1
5;5;0;2;0;1;1;1.0;8.1
0;5;4;2;0;1;1;1.0;12.99
0;2;4;2;0;1;0;1.0;13.08
0;5;4;2;0;1;0;1.0;13.91
5;5;4;2;0;1;0;1.0;17.0
5;2;4;2;0;1;0;1.0;18.61
5;2;4;2;0;1;1;1.0;22.39
0;2;4;2;0;1;1;1.0;22.97
5;5;4;2;0;1;1;1.0;23.92
6;5;4;2;0;1;0;0.9947;8.7
6;5;4;2;0;1;1;0.9947;13.21
6;2;4;2;0;1;0;0.9947;15.63
6;2;4;2;0;1;1;0.9947;16.71
5;5;0;2;0;0;0;0.9888;2.99
6;2;0;2;0;0;0;0.9888;3.73
0;2;0;2;0;0;0;0.9888;3.8
6;2;0;2;0;0;1;0.9888;3.94
0;5;0;2;0;0;1;0.9888;4.99
5;2;0;2;0;0;0;0.9888;5.43
0;5;0;2;0;0;0;0.9888;5.61
6;5;0;2;0;0;0;0.9888;5.85
6;5;0;2;0;0;1;0.9888;6.13
0;2;0;2;0;0;1;0.9888;6.89
5;5;0;2;0;0;1;0.9888;7.45
5;2;0;2;0;0;1;0.9888;7.57
0;5;4;2;0;0;0;0.9888;12.4
5;5;4;2;0;0;0;0.9888;13.44
0;2;4;2;0;0;1;0.9888;13.6
5;2;4;2;0;0;0;0.9888;15.0
5;5;4;2;0;0;1;0.9888;16.01
0;2;4;2;0;0;0;0.9888;17.03
0;5;4;2;0;0;1;0.9888;20.45
5;2;4;2;0;0;1;0.9888;22.7
3;5;0;2;0;1;0;0.9135;3.46
3;1;0;2;0;1;1;0.9135;3.65
3;5;0;2;0;1;1;0.9135;4.28
3;1;0;2;0;1;0;0.9135;4.34
3;2;0;2;0;1;0;0.9135;4.57
3;0;0;2;0;1;1;0.9135;4.95
3;0;0;2;0;1;0;0.9135;4.96
3;3;0;2;0;1;0;0.9135;5.62
3;4;0;2;0;1;0;0.9135;5.87
3;2;0;2;0;1;1;0.9135;6.34
3;4;0;2;0;1;1;0.9135;6.51
3;3;0;2;0;1;1;0.9135;7.0
3;3;0;2;1;1;1;0.9135;7.22
3;4;4;2;1;1;0;0.9135;7.78
3;2;0;2;1;1;0;0.9135;7.89
3;0;4;2;1;1;1;0.9135;8.29
3;5;4;2;1;1;0;0.9135;8.44
3;3;0;2;1;1;0;0.9135;9.34
3;0;0;2;1;1;0;0.9135;9.39
3;5;0;2;1;1;1;0.9135;9.78
