#@seed 185
#@graphSize 30
#@graphDepth 10
#@sdComp 0.3
#@sdComm 0.1
#@CCR 0.1
#@nbproc 6
#@minmk 8.3527

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
1;2;0;1;1;0;0;1.0;7.38
1;4;0;1;1;0;0;1.0;7.49
1;2;0;1;1;0;1;1.0;7.92
1;4;0;1;1;1;0;1.0;7.98
1;3;4;1;1;0;0;1.0;8.05
1;2;0;1;1;1;0;1.0;8.35
1;5;4;1;1;0;0;1.0;8.36
1;0;0;1;1;0;0;1.0;8.38
1;5;4;1;1;1;0;1.0;8.47
1;3;4;1;1;1;0;1.0;8.48
1;0;0;1;1;0;1;1.0;8.54
1;4;0;1;1;0;1;1.0;8.58
1;2;4;1;1;0;1;1.0;8.78
1;5;4;1;1;0;1;1.0;8.84
1;1;4;1;1;1;0;1.0;9.11
1;2;4;1;1;0;0;1.0;9.13
1;4;0;1;1;1;1;1.0;9.31
1;3;4;1;1;0;1;1.0;9.36
1;3;4;1;1;1;1;1.0;9.56
1;1;0;1;1;0;0;1.0;9.81
1;4;5;1;0;0;0;1.0;9.89
1;0;5;1;0;1;0;1.0;10.05
1;3;5;1;0;0;0;1.0;10.08
1;5;0;1;1;0;0;1.0;10.27
1;0;0;1;1;1;0;1.0;10.39
1;2;5;1;0;0;1;1.0;10.42
1;5;4;1;1;1;1;1.0;10.46
1;0;0;1;1;1;1;1.0;10.69
1;3;0;1;1;0;0;1.0;10.79
1;1;4;1;1;0;1;1.0;11.3
1;2;4;1;1;1;1;1.0;11.51
1;2;4;1;1;1;0;1.0;11.68
1;3;0;1;1;1;0;1.0;11.76
1;3;0;1;1;0;1;1.0;12.58
1;3;0;1;1;1;1;1.0;12.6
1;5;5;1;0;1;1;1.0;12.95
1;0;5;1;0;1;1;1.0;13.0
1;3;5;1;0;1;1;1.0;14.1
1;5;0;1;1;1;0;1.0;14.54
1;1;0;1;1;1;0;1.0;14.76
1;1;4;1;1;0;0;1.0;14.84
1;4;4;1;1;1;1;1.0;14.88
1;4;4;1;1;0;0;1.0;15.01
1;0;4;1;1;0;0;1.0;15.02
1;1;0;1;1;0;1;1.0;15.16
1;4;4;1;1;1;0;1.0;15.17
1;1;4;1;1;1;1;1.0;15.53
1;2;5;1;0;0;0;1.0;15.61
1;0;4;1;1;1;1;1.0;15.63
1;5;0;1;1;0;1;1.0;15.67
1;1;0;1;1;1;1;1.0;15.82
1;0;4;1;1;1;0;1.0;15.88
1;2;0;1;1;1;1;1.0;15.94
1;5;0;1;1;1;1;1.0;16.05
1;0;5;1;0;0;0;1.0;16.06
1;4;4;1;1;0;1;1.0;16.11
1;0;4;1;1;0;1;1.0;16.32
1;3;5;1;0;0;1;1.0;17.08
1;2;5;1;0;1;1;1.0;17.45
1;1;5;1;0;1;0;1.0;17.61
1;1;5;1;0;0;0;1.0;17.62
1;2;5;1;0;1;0;1.0;18.16
1;4;5;1;0;0;1;1.0;18.43
