#@seed 370
#@graphSize 100
#@graphDepth 17
#@sdComp 1
#@sdComm 1.0
#@CCR 1
#@nbproc 3
#@minmk 32.3715

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
5;0;4;1;0;0;0;1.0;126.76
5;0;4;1;0;0;1;1.0;148.36
0;0;5;1;1;1;1;0.9984;173.56
0;0;5;1;1;1;0;0.9984;186.64
0;0;5;2;1;1;0;0.9984;189.48
0;0;5;2;1;1;1;0.9984;194.79
5;5;0;1;0;1;0;0.9864;47.73
5;2;0;1;0;1;0;0.9864;48.87
5;5;0;1;0;1;1;0.9864;53.38
5;2;0;1;0;1;1;0.9864;68.49
5;0;5;2;1;1;0;0.9859;203.19
5;0;5;1;1;1;0;0.9859;206.52
5;0;5;1;1;1;1;0.9859;229.04
5;0;5;2;1;1;1;0.9859;234.89
5;2;4;1;0;1;0;0.9851;129.72
5;2;4;1;0;1;1;0.9851;143.85
5;5;4;1;0;1;1;0.9851;143.85
5;5;4;1;0;1;0;0.9851;165.2
0;5;4;1;0;1;0;0.9843;118.27
0;2;4;1;0;1;0;0.9843;126.26
0;2;4;1;0;1;1;0.9843;127.42
0;5;4;1;0;1;1;0.9843;137.54
4;4;0;1;0;1;0;0.9707;27.63
4;1;0;1;0;1;0;0.9707;31.86
4;3;0;1;0;1;0;0.9707;33.05
4;5;0;1;0;1;0;0.9707;35.06
4;2;0;1;0;1;0;0.9707;35.72
4;0;0;1;0;1;0;0.9707;36.11
4;5;0;1;0;1;1;0.9707;38.18
4;2;0;1;0;1;1;0.9707;38.25
4;4;0;1;0;1;1;0.9707;44.39
4;0;0;1;0;1;1;0.9707;48.48
4;3;0;1;0;1;1;0.9707;48.73
4;1;0;1;0;1;1;0.9707;48.86
0;0;5;2;1;0;0;0.9667;170.57
0;0;5;1;1;0;0;0.9667;176.72
0;0;5;2;1;0;1;0.9667;193.74
0;0;5;1;1;0;1;0.9667;198.46
5;2;5;1;1;1;0;0.9666;210.23
5;5;5;1;1;1;0;0.9666;214.21
5;5;5;1;1;1;1;0.9666;216.13
5;2;5;2;1;1;0;0.9666;221.77
5;2;5;2;1;1;1;0.9666;227.85
5;5;5;2;1;1;0;0.9666;233.65
5;5;5;2;1;1;1;0.9666;240.54
5;2;5;1;1;1;1;0.9666;242.57
4;4;0;1;0;0;0;0.9644;26.16
4;3;0;1;0;0;0;0.9644;32.56
4;0;0;1;0;0;0;0.9644;33.12
4;1;0;1;0;0;0;0.9644;34.01
4;5;0;1;0;0;0;0.9644;35.0
4;2;0;1;0;0;0;0.9644;36.75
4;2;0;1;0;0;1;0.9644;38.08
4;1;0;1;0;0;1;0.9644;39.27
4;0;0;1;0;0;1;0.9644;41.06
4;4;0;1;0;0;1;0.9644;42.36
4;3;0;1;0;0;1;0.9644;44.88
4;5;0;1;0;0;1;0.9644;48.28
5;5;5;0;1;1;1;0.956;259.84
5;2;5;0;1;1;0;0.956;265.08
5;2;5;0;1;1;1;0.956;275.63
5;5;5;0;1;1;0;0.956;284.33
0;5;0;1;0;1;0;0.9502;28.19
0;2;0;1;0;1;0;0.9502;40.71
6;5;0;1;0;1;0;0.9502;41.08
0;5;0;1;0;1;1;0.9502;42.82
6;2;0;1;0;1;1;0.9502;47.16
6;2;0;1;0;1;0;0.9502;51.24
0;2;0;1;0;1;1;0.9502;53.42
6;5;0;1;0;1;1;0.9502;55.86
6;2;4;1;0;1;0;0.9459;123.67
6;5;4;1;0;1;0;0.9459;128.07
6;5;4;1;0;1;1;0.9459;131.26
6;2;4;1;0;1;1;0.9459;137.72
0;4;4;1;0;0;0;0.945;119.87
0;3;4;1;0;0;0;0.945;135.63
0;4;4;1;0;0;1;0.945;139.76
0;3;4;1;0;0;1;0.945;141.67
5;2;4;1;0;0;0;0.943;145.31
5;2;4;1;0;0;1;0.943;150.85
5;5;4;1;0;0;1;0.943;177.5
5;5;4;1;0;0;0;0.943;178.2
0;1;4;1;0;0;1;0.9421;148.61
0;1;4;1;0;0;0;0.9421;148.68
5;0;0;1;0;0;0;0.936;49.21
5;0;0;1;0;0;1;0.936;64.68
1;4;4;1;1;1;0;0.9339;123.25
1;5;0;1;1;1;1;0.9339;124.27
1;2;0;1;1;1;1;0.9339;126.01
1;2;0;1;1;1;0;0.9339;126.43
1;4;0;1;1;1;0;0.9339;127.59
1;1;0;1;1;1;0;0.9339;129.68
1;1;4;1;1;1;0;0.9339;130.49
1;2;4;1;1;1;0;0.9339;134.71
1;4;0;1;1;1;1;0.9339;136.68
1;1;0;1;1;1;1;0.9339;137.04
1;3;0;1;1;1;0;0.9339;137.28
1;5;4;1;1;1;0;0.9339;137.28
1;0;4;1;1;1;0;0.9339;137.43
1;3;0;1;1;1;1;0.9339;138.92
1;2;5;1;0;1;0;0.9339;139.83
1;5;0;1;1;1;0;0.9339;143.01
1;0;0;1;1;1;1;0.9339;144.91
1;0;5;1;0;1;0;0.9339;145.31
1;0;0;1;1;1;0;0.9339;146.62
1;3;4;1;1;1;0;0.9339;148.44
1;0;4;1;1;1;1;0.9339;150.52
1;3;5;1;0;1;0;0.9339;150.57
1;4;4;1;1;1;1;0.9339;151.94
1;0;5;1;0;1;1;0.9339;153.01
1;1;5;1;0;1;0;0.9339;154.73
1;1;4;1;1;1;1;0.9339;159.36
1;3;4;1;1;1;1;0.9339;159.5
1;2;5;1;0;1;1;0.9339;166.7
1;5;4;1;1;1;1;0.9339;170.78
1;5;5;1;0;1;0;0.9339;171.96
1;3;5;1;0;1;1;0.9339;172.65
1;2;4;1;1;1;1;0.9339;174.05
1;4;5;1;0;1;0;0.9339;174.42
1;1;5;1;0;1;1;0.9339;189.3
1;5;5;1;0;1;1;0.9339;192.58
1;4;5;1;0;1;1;0.9339;281.81
0;5;5;2;1;1;0;0.9331;178.94
0;2;5;2;1;1;0;0.9331;179.02
0;2;5;2;1;1;1;0.9331;198.2
0;5;5;1;1;1;1;0.9331;207.67
0;2;5;1;1;1;0;0.9331;208.98
0;5;5;2;1;1;1;0.9331;211.79
0;5;5;1;1;1;0;0.9331;213.23
0;2;5;1;1;1;1;0.9331;268.13
4;2;0;1;1;1;0;0.9317;131.17
4;3;0;1;1;1;0;0.9317;132.83
4;0;4;1;1;1;0;0.9317;135.87
4;1;4;1;1;1;0;0.9317;136.44
4;5;0;1;1;1;0;0.9317;137.35
4;2;0;1;1;1;1;0.9317;138.23
4;0;0;1;1;1;0;0.9317;141.96
4;1;0;1;1;1;0;0.9317;143.09
4;4;0;1;1;1;0;0.9317;143.55
4;0;0;1;1;1;1;0.9317;145.31
4;4;4;1;1;1;1;0.9317;149.28
4;3;4;1;1;1;0;0.9317;150.56
4;2;4;1;1;1;1;0.9317;151.93
4;5;4;1;1;1;1;0.9317;154.91
4;4;4;1;1;1;0;0.9317;156.09
4;2;4;1;1;1;0;0.9317;158.77
4;0;4;1;1;1;1;0.9317;159.36
4;4;0;1;1;1;1;0.9317;160.25
4;3;0;1;1;1;1;0.9317;160.4
4;5;4;1;1;1;0;0.9317;161.68
4;5;5;1;0;1;0;0.9317;163.35
4;1;4;1;1;1;1;0.9317;163.69
4;1;0;1;1;1;1;0.9317;164.6
4;3;5;1;0;1;0;0.9317;166.08
4;2;5;1;0;1;0;0.9317;167.03
4;3;5;1;0;1;1;0.9317;167.77
4;1;5;1;0;1;1;0.9317;168.61
4;5;0;1;1;1;1;0.9317;170.4
4;0;5;1;0;1;0;0.9317;173.38
4;5;5;1;0;1;1;0.9317;173.85
4;4;5;1;0;1;0;0.9317;175.6
4;2;5;1;0;1;1;0.9317;180.65
4;1;5;1;0;1;0;0.9317;180.87
4;4;5;1;0;1;1;0.9317;185.29
4;0;5;1;0;1;1;0.9317;198.51
4;3;4;1;1;1;1;0.9317;207.14
0;5;4;1;0;0;0;0.9312;117.27
0;5;4;1;0;0;1;0.9312;133.99
0;2;4;1;0;0;0;0.9312;144.61
0;2;4;1;0;0;1;0.9312;146.11
0;4;4;0;0;1;0;0.9295;191.49
0;3;4;0;0;1;0;0.9295;199.04
0;3;4;0;0;1;1;0.9295;208.27
0;4;4;0;0;1;1;0.9295;213.57
0;0;5;0;1;1;0;0.9269;230.25
0;0;5;0;1;1;1;0.9269;236.33
4;1;5;2;1;1;0;0.9266;150.64
4;1;5;2;1;1;1;0.9266;158.96
4;1;5;1;1;1;1;0.9266;160.22
4;1;5;1;1;1;0;0.9266;165.45
0;1;0;1;0;0;0;0.9258;33.16
6;1;0;1;0;0;0;0.9258;36.28
0;1;0;1;0;0;1;0.9258;41.68
6;1;0;1;0;0;1;0.9258;59.92
0;0;0;1;0;0;1;0.9257;40.14
0;0;0;1;0;0;0;0.9257;41.04
6;0;0;1;0;0;0;0.9257;44.39
6;0;0;1;0;0;1;0.9257;47.92
0;4;0;1;0;1;1;0.9255;32.43
0;4;0;1;0;1;0;0.9255;32.83
0;3;0;1;0;1;0;0.9255;41.15
0;3;0;1;0;1;1;0.9255;48.17
6;4;0;1;0;1;0;0.9255;50.99
6;3;0;1;0;1;0;0.9255;52.57
6;4;0;1;0;1;1;0.9255;58.69
6;3;0;1;0;1;1;0.9255;64.49
3;2;0;1;1;1;1;0.9236;130.43
3;2;0;1;1;1;0;0.9236;136.36
3;5;4;1;1;1;0;0.9236;137.66
3;5;0;1;1;1;0;0.9236;139.81
3;2;4;1;1;1;0;0.9236;141.51
3;5;0;1;1;1;1;0.9236;142.12
3;2;5;1;0;1;0;0.9236;147.67
3;5;5;1;0;1;0;0.9236;148.39
3;5;5;1;0;1;1;0.9236;153.02
3;2;4;1;1;1;1;0.9236;156.85
3;5;4;1;1;1;1;0.9236;165.87
3;2;5;1;0;1;1;0.9236;175.23
5;2;5;2;1;0;1;0.9195;178.09
5;2;5;1;1;0;1;0.9195;209.03
5;5;5;1;1;0;0;0.9195;214.06
5;5;5;2;1;0;1;0.9195;215.83
5;5;5;2;1;0;0;0.9195;216.21
5;2;5;2;1;0;0;0.9195;225.18
5;5;5;1;1;0;1;0.9195;230.16
5;2;5;1;1;0;0;0.9195;239.2
6;1;0;1;0;1;0;0.9186;35.2
0;1;0;1;0;1;0;0.9186;42.35
0;1;0;1;0;1;1;0.9186;45.74
6;1;0;1;0;1;1;0.9186;49.23
0;0;0;1;0;1;0;0.9178;38.74
6;0;0;1;0;1;0;0.9178;42.59
0;0;0;1;0;1;1;0.9178;45.95
6;0;0;1;0;1;1;0.9178;51.34
4;0;5;1;1;1;0;0.9176;136.77
4;0;5;2;1;1;0;0.9176;139.97
4;0;5;1;1;1;1;0.9176;158.2
4;0;5;2;1;1;1;0.9176;160.56
3;4;5;2;1;1;0;0.9159;146.76
3;4;5;1;1;1;1;0.9159;150.1
3;3;5;1;1;1;0;0.9159;153.01
3;4;5;1;1;1;0;0.9159;154.32
3;3;5;2;1;1;1;0.9159;154.88
3;4;5;2;1;1;1;0.9159;156.7
3;3;5;2;1;1;0;0.9159;158.94
3;3;5;1;1;1;1;0.9159;180.68
