#@seed 2179
#@graphSize 15
#@graphDepth 2
#@sdComp 0.3
#@sdComm 0.01
#@CCR 0.1
#@nbproc 6
#@minmk 2.3541

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
6;4;4;1;0;0;0;1.0;2.45
0;4;4;1;0;0;0;1.0;2.55
6;4;4;1;0;1;0;1.0;2.55
0;4;4;1;0;1;0;1.0;2.66
6;4;4;1;0;0;1;1.0;2.78
0;4;4;1;0;0;1;1.0;2.84
6;4;4;1;0;1;1;1.0;2.88
0;4;4;1;0;1;1;1.0;2.93
6;3;4;1;0;0;0;1.0;3.67
6;3;4;1;0;1;0;1.0;5.08
0;3;4;1;0;0;0;1.0;5.24
0;3;4;1;0;1;0;1.0;5.3
6;3;4;1;0;0;1;1.0;5.42
5;3;4;1;0;0;0;1.0;5.43
5;3;4;1;0;1;0;1.0;5.5
6;3;4;1;0;1;1;1.0;5.58
5;4;4;1;0;1;0;1.0;5.61
0;3;4;1;0;0;1;1.0;5.64
5;3;4;1;0;0;1;1.0;5.84
5;4;4;1;0;0;1;1.0;5.89
0;3;4;1;0;1;1;1.0;5.91
5;3;4;1;0;1;1;1.0;6.03
5;4;4;1;0;0;0;1.0;6.22
5;4;4;1;0;1;1;1.0;10.83
6;0;0;0;0;0;1;0.9988;1.76
6;0;0;0;0;1;1;0.9988;1.79
6;0;0;0;0;1;0;0.9988;1.96
6;0;0;0;0;0;0;0.9988;2.22
0;0;0;0;0;0;0;0.9988;2.71
0;0;0;0;0;0;1;0.9988;3.25
0;0;0;0;0;1;0;0.9988;3.26
0;0;0;0;0;1;1;0.9988;3.67
2;0;0;1;0;0;0;0.9852;2.31
2;0;0;1;0;1;0;0.9852;2.34
2;0;1;1;0;1;0;0.9852;2.46
2;0;0;1;0;0;1;0.9852;2.63
2;0;0;1;0;1;1;0.9852;2.66
2;0;1;1;0;1;1;0.9852;2.78
2;0;1;1;0;0;1;0.9852;3.76
2;0;1;1;0;0;0;0.9852;4.57
0;0;0;1;0;1;0;0.9767;0.8
6;0;0;1;0;0;0;0.9767;0.91
0;0;0;1;0;0;0;0.9767;0.99
0;0;0;1;0;0;1;0.9767;1.05
6;0;0;1;0;1;0;0.9767;1.12
6;0;0;1;0;0;1;0.9767;1.17
6;0;0;1;0;1;1;0.9767;1.2
0;0;0;1;0;1;1;0.9767;1.41
6;1;4;1;0;0;0;0.9767;2.19
6;1;4;1;0;1;0;0.9767;2.28
6;1;4;1;0;0;1;0.9767;2.37
6;1;4;1;0;1;1;0.9767;2.47
3;1;4;1;0;0;0;0.9767;3.33
3;1;4;1;0;1;0;0.9767;4.03
6;1;4;0;0;1;0;0.9767;4.48
3;1;4;1;0;1;1;0.9767;4.57
3;1;4;1;0;0;1;0.9767;4.76
6;1;4;0;0;1;1;0.9767;4.79
3;1;4;0;0;1;1;0.9767;6.83
6;1;5;0;1;1;0;0.9767;7.03
3;1;4;0;0;1;0;0.9767;7.06
6;1;4;0;0;0;1;0.9767;7.83
3;1;4;0;0;0;1;0.9767;8.49
6;1;4;0;0;0;0;0.9767;8.51
3;1;4;0;0;0;0;0.9767;9.03
6;1;5;0;1;0;1;0.9767;11.58
6;1;5;0;1;0;0;0.9767;13.02
6;1;5;0;1;1;1;0.9767;13.31
3;3;4;0;0;1;0;0.975;4.36
4;1;5;1;1;0;0;0.975;4.39
4;1;5;2;1;0;0;0.975;4.55
4;1;5;1;1;0;1;0.975;4.59
6;1;5;1;1;1;0;0.975;4.63
4;1;5;1;1;1;0;0.975;4.69
4;1;5;2;1;0;1;0.975;4.77
4;1;5;2;1;1;1;0.975;4.86
3;3;4;0;0;1;1;0.975;5.05
4;1;5;2;1;1;0;0.975;5.17
6;1;5;1;1;1;1;0.975;5.25
6;1;5;1;1;0;1;0.975;6.55
3;4;4;0;0;0;1;0.975;6.57
3;4;4;0;0;0;0;0.975;6.64
3;3;4;0;0;0;1;0.975;7.24
5;1;5;1;1;0;0;0.975;7.6
3;3;4;0;0;0;0;0.975;7.79
3;4;4;0;0;1;0;0.975;8.5
3;4;4;0;0;1;1;0.975;8.88
6;1;5;2;1;0;0;0.975;9.05
6;1;5;1;1;0;0;0.975;9.13
6;1;5;2;1;0;1;0.975;9.18
6;1;5;2;1;1;0;0.975;9.21
4;1;5;1;1;1;1;0.975;9.29
6;1;5;2;1;1;1;0.975;9.97
0;1;5;1;1;0;0;0.975;9.99
5;1;5;2;1;1;0;0.975;10.16
0;1;5;2;1;0;0;0.975;10.22
0;1;5;1;1;1;0;0.975;10.32
0;1;5;1;1;0;1;0.975;10.39
0;1;5;2;1;1;0;0.975;10.42
5;1;5;1;1;1;0;0.975;10.46
0;1;5;2;1;0;1;0.975;10.56
0;1;5;1;1;1;1;0.975;10.69
5;1;5;1;1;1;1;0.975;10.76
0;1;5;2;1;1;1;0.975;10.81
5;1;5;2;1;1;1;0.975;10.93
