#@seed 959
#@graphSize 15
#@graphDepth 5
#@sdComp 1
#@sdComm 0.1
#@CCR 0.1
#@nbproc 6
#@minmk 1.4502

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
1;1;0;1;0;1;0;1.0;0.78
1;5;0;1;0;1;0;1.0;0.78
1;2;0;1;0;1;0;1.0;0.79
0;0;0;1;0;1;0;1.0;0.84
0;2;0;1;0;1;0;1.0;0.84
3;5;0;1;0;1;0;1.0;0.84
1;0;0;1;0;1;0;1.0;0.87
3;4;0;1;0;0;0;1.0;0.88
1;0;0;1;0;1;1;1.0;0.93
4;2;0;1;0;1;0;1.0;0.93
1;1;0;1;0;1;1;1.0;0.94
4;0;0;1;0;0;0;1.0;0.95
0;0;0;1;0;1;1;1.0;0.96
0;2;0;1;0;1;1;1.0;0.98
3;2;0;1;0;1;1;1.0;0.99
1;2;0;1;0;1;1;1.0;1.0
1;3;0;1;0;1;1;1.0;1.0
3;2;0;1;0;1;0;1.0;1.01
4;3;0;1;0;0;0;1.0;1.02
5;2;0;1;0;1;0;1.0;1.02
3;0;0;1;0;1;0;1.0;1.05
3;5;0;1;0;1;1;1.0;1.05
4;2;0;1;0;1;1;1.0;1.07
4;3;0;1;0;0;1;1.0;1.07
5;4;0;1;0;0;0;1.0;1.08
4;4;0;1;0;1;0;1.0;1.09
6;0;0;1;0;1;1;1.0;1.1
1;3;0;1;0;1;0;1.0;1.15
1;5;0;1;0;1;1;1.0;1.17
4;3;0;1;0;1;0;1.0;1.25
4;4;0;1;0;1;1;1.0;1.26
3;0;0;1;0;0;1;1.0;1.28
5;2;0;1;0;1;1;1.0;1.3
4;5;0;1;0;0;1;1.0;1.35
1;2;4;1;0;1;0;1.0;1.42
5;4;0;1;0;1;0;1.0;1.44
1;4;0;1;0;1;0;1.0;1.5
1;1;4;1;0;1;1;1.0;1.52
3;4;4;1;0;1;0;1.0;1.53
3;0;0;1;0;0;0;1.0;1.58
0;5;0;1;0;1;0;1.0;1.61
3;0;0;1;0;1;1;1.0;1.61
3;4;0;1;0;1;0;1.0;1.62
3;1;0;1;0;1;0;1.0;1.63
6;5;0;1;0;1;0;1.0;1.63
1;2;4;1;0;1;1;1.0;1.64
3;1;0;1;0;0;0;1.0;1.64
5;1;0;1;0;1;0;1.0;1.66
3;3;0;1;0;0;0;1.0;1.68
4;4;0;1;0;0;1;1.0;1.69
1;5;4;1;0;1;1;1.0;1.71
3;3;0;1;0;1;0;1.0;1.73
3;4;4;1;0;1;1;1.0;1.73
4;2;0;1;0;0;0;1.0;1.75
3;4;0;1;0;0;1;1.0;1.76
4;1;0;1;0;1;0;1.0;1.76
6;5;4;1;0;1;0;1.0;1.76
0;3;4;1;0;0;0;1.0;1.77
0;5;4;1;0;1;0;1.0;1.77
1;4;0;1;0;1;1;1.0;1.77
4;5;0;1;0;1;0;1.0;1.77
4;4;0;1;0;0;0;1.0;1.78
0;1;0;1;1;0;0;1.0;1.8
