#@seed 4212
#@graphSize 100
#@graphDepth 17
#@sdComp 0.1
#@sdComm 0.01
#@CCR 0.1
#@nbproc 3
#@minmk 32.0306

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
0;0;5;2;1;1;0;1.0;162.12
0;0;5;1;1;1;1;1.0;179.26
0;0;5;2;1;1;1;1.0;185.64
0;0;5;1;1;1;0;1.0;186.84
5;2;5;1;1;0;0;1.0;195.44
5;5;5;1;1;0;0;1.0;222.1
5;2;5;2;1;0;1;1.0;223.5
5;2;5;2;1;0;0;1.0;224.96
5;5;5;2;1;0;0;1.0;225.13
5;2;5;1;1;0;1;1.0;227.72
5;5;5;1;1;0;1;1.0;228.9
5;5;5;2;1;0;1;1.0;230.68
5;0;5;2;1;1;0;0.9967;198.98
5;0;5;1;1;1;0;0.9967;202.46
5;0;5;1;1;1;1;0.9967;203.42
5;0;5;2;1;1;1;0.9967;253.19
0;1;5;2;1;0;0;0.9934;195.95
0;1;5;1;1;0;0;0.9934;201.5
0;1;5;1;1;1;1;0.9934;202.15
0;1;5;2;1;1;0;0.9934;211.34
0;1;5;2;1;1;1;0.9934;214.77
0;1;5;1;1;1;0;0.9934;214.93
0;1;5;2;1;0;1;0.9934;218.35
0;1;5;1;1;0;1;0.9934;226.74
5;2;5;0;1;1;0;0.9924;252.39
5;5;5;0;1;1;0;0.9924;259.69
5;5;5;0;1;1;1;0.9924;269.8
5;2;5;0;1;1;1;0.9924;277.86
0;2;5;1;1;1;0;0.9858;165.48
0;2;5;1;1;1;1;0.9858;181.8
0;5;5;1;1;1;0;0.9858;190.31
0;5;5;2;1;1;1;0.9858;207.05
0;2;5;2;1;1;0;0.9858;210.41
0;5;5;2;1;1;0;0.9858;224.18
0;5;5;1;1;1;1;0.9858;232.83
0;2;5;2;1;1;1;0.9858;236.77
5;2;5;2;1;1;0;0.9849;207.09
5;5;5;2;1;1;0;0.9849;210.38
5;2;5;1;1;1;1;0.9849;221.13
5;5;5;2;1;1;1;0.9849;222.73
5;2;5;1;1;1;0;0.9849;224.13
5;5;5;1;1;1;1;0.9849;229.84
5;5;5;1;1;1;0;0.9849;232.41
5;2;5;2;1;1;1;0.9849;237.34
0;2;5;1;1;0;1;0.9838;174.48
0;5;5;2;1;0;0;0.9838;189.4
0;2;5;1;1;0;0;0.9838;190.74
0;5;5;1;1;0;1;0.9838;194.11
0;2;5;2;1;0;0;0.9838;195.74
0;2;5;2;1;0;1;0.9838;207.13
0;5;5;1;1;0;0;0.9838;211.92
0;5;5;2;1;0;1;0.9838;212.07
5;1;5;0;1;0;0;0.9813;245.17
5;1;5;0;1;1;0;0.9813;259.58
5;1;5;0;1;1;1;0.9813;276.33
5;1;5;0;1;0;1;0.9813;278.74
0;2;5;0;1;1;0;0.98;215.96
0;5;5;0;1;1;0;0.98;235.09
0;5;5;0;1;1;1;0.98;245.2
0;2;5;0;1;1;1;0.98;268.0
0;0;5;0;1;1;0;0.9796;233.56
0;0;5;0;1;1;1;0.9796;240.1
0;4;5;1;1;1;0;0.9794;173.46
0;4;5;2;1;0;0;0.9794;182.14
0;4;5;2;1;1;0;0.9794;191.53
0;3;5;2;1;0;0;0.9794;191.99
0;3;5;1;1;0;0;0.9794;195.75
0;4;5;2;1;1;1;0.9794;199.07
0;4;5;1;1;0;1;0.9794;202.43
0;4;5;2;1;0;1;0.9794;209.15
0;3;5;1;1;1;1;0.9794;210.02
0;3;5;2;1;0;1;0.9794;212.84
0;4;5;1;1;0;0;0.9794;213.22
0;3;5;2;1;1;1;0.9794;213.98
0;4;5;1;1;1;1;0.9794;214.74
0;3;5;1;1;0;1;0.9794;221.44
0;3;5;2;1;1;0;0.9794;225.52
0;3;5;1;1;1;0;0.9794;226.25
5;1;5;2;1;0;1;0.9791;180.24
5;1;5;1;1;1;0;0.9791;189.64
5;1;5;1;1;0;1;0.9791;190.91
5;1;5;2;1;1;0;0.9791;204.56
5;1;5;1;1;0;0;0.9791;205.29
5;1;5;2;1;0;0;0.9791;205.97
5;1;5;1;1;1;1;0.9791;229.0
5;1;5;2;1;1;1;0.9791;256.1
0;1;5;0;1;1;0;0.9776;194.01
0;1;5;0;1;0;1;0.9776;205.2
0;1;5;0;1;0;0;0.9776;221.86
0;1;5;0;1;1;1;0.9776;233.68
5;0;5;1;1;0;0;0.9771;206.41
5;0;5;2;1;0;0;0.9771;210.83
5;0;5;1;1;0;1;0.9771;216.58
5;0;5;2;1;0;1;0.9771;232.78
6;5;5;2;1;1;0;0.9761;149.26
6;2;5;2;1;1;0;0.9761;153.18
6;5;5;1;1;1;0;0.9761;167.84
6;5;5;2;1;1;1;0.9761;176.32
6;2;5;1;1;1;0;0.9761;182.35
6;5;5;1;1;1;1;0.9761;184.21
6;2;5;2;1;1;1;0.9761;185.16
6;2;5;1;1;1;1;0.9761;207.75
5;3;5;0;1;1;1;0.9755;227.98
5;3;5;0;1;0;1;0.9755;234.56
5;4;5;0;1;0;1;0.9755;252.51
5;4;5;0;1;0;0;0.9755;252.83
5;3;5;0;1;1;0;0.9755;254.45
5;3;5;0;1;0;0;0.9755;255.25
5;4;5;0;1;1;0;0.9755;263.35
5;4;5;0;1;1;1;0.9755;263.92
0;0;5;1;1;0;0;0.9755;168.87
