#@seed 3776
#@graphSize 50
#@graphDepth 17
#@sdComp 1
#@sdComm 3.0
#@CCR 10
#@nbproc 3
#@minmk 47.1668

prio;cost;placement;desc;BIM;ins;bsa;makespan;time
2;0;1;2;0;1;1;1.0;17.53
2;0;1;2;0;1;0;1.0;22.9
2;0;1;2;1;0;0;0.9854;19.92
2;0;1;1;0;0;0;0.9854;20.66
2;0;1;1;0;1;0;0.9854;20.8
2;0;1;1;1;1;1;0.9854;22.85
2;0;1;1;0;0;1;0.9854;24.42
2;0;1;1;0;1;1;0.9854;24.42
2;0;1;2;1;1;0;0.9854;25.01
2;0;1;2;0;0;1;0.9854;26.14
2;0;1;1;1;1;0;0.9854;26.67
2;0;1;2;0;0;0;0.9854;27.69
2;0;1;1;1;0;0;0.9854;30.04
2;0;1;1;1;0;1;0.9854;32.09
2;0;1;2;1;0;1;0.9854;34.07
2;0;1;2;1;1;1;0.9854;40.19
1;4;2;2;1;1;0;0.8871;7.26
1;5;2;2;1;1;0;0.8871;7.58
1;1;2;2;1;1;0;0.8871;7.74
1;3;2;2;0;1;0;0.8871;7.78
1;0;2;2;1;1;0;0.8871;8.88
1;4;2;2;1;1;1;0.8871;9.24
1;5;2;2;1;1;1;0.8871;9.35
1;1;2;2;1;1;1;0.8871;9.41
1;4;2;2;0;1;0;0.8871;10.49
1;3;2;2;0;1;1;0.8871;12.28
1;2;2;2;0;1;0;0.8871;12.46
1;5;2;2;0;1;1;0.8871;13.08
1;3;2;2;1;1;0;0.8871;13.15
1;0;2;2;0;1;0;0.8871;13.57
1;1;2;2;0;1;0;0.8871;13.85
1;2;2;2;1;1;0;0.8871;13.94
1;5;2;2;0;1;0;0.8871;14.3
1;3;2;2;1;1;1;0.8871;14.36
1;1;2;2;0;1;1;0.8871;15.27
1;2;2;2;1;1;1;0.8871;15.32
1;4;2;2;0;1;1;0.8871;15.54
1;0;2;2;1;1;1;0.8871;16.47
1;0;2;2;0;1;1;0.8871;16.51
1;2;2;2;0;1;1;0.8871;17.06
0;5;2;2;0;1;0;0.8851;8.79
0;4;2;2;1;1;0;0.8851;8.87
5;2;2;2;0;1;0;0.8851;9.82
5;0;2;2;0;1;0;0.8851;10.76
0;0;2;2;1;1;0;0.8851;11.18
6;1;2;2;0;1;0;0.8851;11.18
5;2;2;2;1;1;0;0.8851;11.37
5;3;2;2;0;1;0;0.8851;11.76
5;4;2;2;0;1;0;0.8851;11.83
5;4;2;2;1;1;0;0.8851;12.0
5;4;2;2;0;1;1;0.8851;12.12
0;5;2;2;0;1;1;0.8851;12.23
6;2;2;2;0;1;1;0.8851;12.42
6;2;2;2;0;1;0;0.8851;12.43
6;4;2;2;1;1;0;0.8851;12.45
0;2;2;2;0;1;1;0.8851;12.59
5;2;2;2;0;1;1;0.8851;12.69
6;1;2;2;1;1;1;0.8851;12.76
5;0;2;2;0;1;1;0.8851;12.97
0;1;2;2;1;1;0;0.8851;13.61
0;4;2;2;1;1;1;0.8851;13.83
0;1;2;2;0;1;0;0.8851;14.04
0;3;2;2;0;1;0;0.8851;14.09
5;4;2;2;1;1;1;0.8851;14.45
5;5;2;2;0;1;0;0.8851;14.54
0;1;2;2;0;1;1;0.8851;14.58
0;4;2;2;0;1;0;0.8851;15.3
6;0;2;2;0;1;1;0.8851;15.44
0;5;2;2;1;1;0;0.8851;15.7
6;1;2;2;0;1;1;0.8851;15.71
6;2;2;2;1;1;0;0.8851;15.72
0;0;2;2;0;1;0;0.8851;15.73
0;2;2;2;1;1;0;0.8851;15.73
0;2;2;2;0;1;0;0.8851;15.81
0;3;2;2;1;1;0;0.8851;16.16
6;3;2;2;0;1;0;0.8851;16.72
0;3;2;2;1;1;1;0.8851;16.88
6;0;2;2;0;1;0;0.8851;17.73
6;4;2;2;0;1;0;0.8851;18.05
5;3;2;2;1;1;0;0.8851;18.26
5;0;2;2;1;1;0;0.8851;18.4
5;1;2;2;0;1;0;0.8851;18.47
6;1;2;2;1;1;0;0.8851;18.53
6;5;2;2;0;1;0;0.8851;18.55
6;5;2;2;1;1;0;0.8851;18.55
5;1;2;2;1;1;0;0.8851;18.61
6;0;2;2;1;1;0;0.8851;18.61
0;4;2;2;0;1;1;0.8851;19.02
5;5;2;2;1;1;0;0.8851;19.24
6;3;2;2;1;1;0;0.8851;19.46
5;1;2;2;1;1;1;0.8851;19.64
0;3;2;2;0;1;1;0.8851;19.84
0;0;2;2;1;1;1;0.8851;19.96
0;0;2;2;0;1;1;0.8851;19.98
6;5;2;2;1;1;1;0.8851;20.06
0;5;2;2;1;1;1;0.8851;20.2
0;2;2;2;1;1;1;0.8851;20.29
0;1;2;2;1;1;1;0.8851;20.39
5;5;2;2;1;1;1;0.8851;20.55
6;3;2;2;1;1;1;0.8851;21.03
6;4;2;2;1;1;1;0.8851;21.52
6;3;2;2;0;1;1;0.8851;21.69
6;5;2;2;0;1;1;0.8851;22.66
5;0;2;2;1;1;1;0.8851;22.74
5;3;2;2;0;1;1;0.8851;22.84
5;1;2;2;0;1;1;0.8851;22.86
6;4;2;2;0;1;1;0.8851;22.89
5;5;2;2;0;1;1;0.8851;22.91
6;2;2;2;1;1;1;0.8851;22.95
5;3;2;2;1;1;1;0.8851;23.19
5;2;2;2;1;1;1;0.8851;24.3
6;0;2;2;1;1;1;0.8851;24.64
2;0;0;2;0;0;0;0.8807;20.78
2;0;0;2;0;1;0;0.8807;23.42
2;0;0;2;0;0;1;0.8807;26.45
2;0;0;2;0;1;1;0.8807;27.7
2;0;0;2;1;0;0;0.8807;35.66
2;0;0;2;1;1;0;0.8807;36.16
2;0;0;2;1;0;1;0.8807;38.79
2;0;0;2;1;1;1;0.8807;39.83
4;1;2;2;1;0;0;0.8765;8.22
4;0;2;2;0;1;0;0.8765;8.5
4;3;2;2;0;0;0;0.8765;8.56
4;3;2;2;0;1;0;0.8765;8.62
0;4;2;2;1;0;0;0.8765;8.63
4;1;2;2;0;0;0;0.8765;8.81
4;0;2;2;1;1;0;0.8765;8.91
5;4;2;2;1;0;0;0.8765;9.58
4;2;2;2;0;0;0;0.8765;9.59
4;2;2;2;1;0;0;0.8765;9.64
4;2;2;2;1;1;0;0.8765;9.7
4;5;2;2;0;0;0;0.8765;9.76
5;2;2;2;0;0;0;0.8765;9.8
6;2;2;2;1;0;0;0.8765;9.82
6;1;2;2;0;0;0;0.8765;9.89
5;2;2;2;1;0;0;0.8765;10.22
0;4;2;2;0;0;0;0.8765;10.63
4;1;2;2;1;0;1;0.8765;10.78
0;4;2;2;1;0;1;0.8765;10.88
4;2;2;2;0;1;0;0.8765;10.96
0;4;2;2;0;0;1;0.8765;11.04
4;3;1;2;0;1;0;0.8765;11.22
4;3;2;2;0;0;1;0.8765;11.45
